Transaction ID,ISIN,CUSIP,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
4071636,FV3583231410,NBHY35I3Q,2607153796,25-08-2024,AUD,Primary Info 4679,Secondary Info 4679,274158.14,50860.49,223297.65,Partially Matched,Approved
1230280,AP6252310005,RF9VVAEKF,1467914637,30-01-2025,INR,Primary Info 4680,Secondary Info 4680,330961.98,12455.48,318506.5,Matched,Check discrepancy
1916121,KP4151374375,LDKU12UEK,3025194255,30-09-2024,GBP,Primary Info 4681,Secondary Info 4681,337776.12,476416.91,-138640.79,Unmatched,Needs review
1446535,HL2356313118,UIO1YP5WZ,1440239046,27-02-2025,USD,Primary Info 4682,Secondary Info 4682,390273.09,97323.65,292949.44,Pending,Needs review
1415831,SQ1699514115,KDPG3WLAA,1400224113,20-04-2024,CAD,Primary Info 4683,Secondary Info 4683,186707.24,237193.21,-50485.97,Pending,Needs review
5890913,GG3034616585,Q0UMGRGCU,1507655019,09-06-2024,CAD,Primary Info 4684,Secondary Info 4684,489330.55,13826.4,475504.15,Partially Matched,Approved
1645313,XV1718389484,AO9F69JSS,2174897354,05-11-2024,AUD,Primary Info 4685,Secondary Info 4685,340465.82,266827.06,73638.76,Pending,Approved
2368240,GF5459095924,TIUGIS4WQ,1810645071,19-11-2024,GBP,Primary Info 4686,Secondary Info 4686,114228.1,437780.82,-323552.72,Partially Matched,Pending investigation
2657950,RX9885035752,XLXXYTOXF,2142173203,28-05-2024,GBP,Primary Info 4687,Secondary Info 4687,253074.71,456516.55,-203441.84,Partially Matched,
1115277,JX8262417430,YTRUMDEXE,2697405281,04-09-2024,JPY,Primary Info 4688,Secondary Info 4688,66962.08,104908.34,-37946.26,Partially Matched,Needs review
3335440,EH1003421931,4O7HSANHA,8994727906,24-01-2025,JPY,Primary Info 4689,Secondary Info 4689,419245.34,152789.42,266455.92,Matched,Pending investigation
1976597,TC0990092897,I0ND5JB63,1419733726,03-10-2024,CAD,Primary Info 4690,Secondary Info 4690,220958.43,400894.32,-179935.89,Pending,
1414968,PN0547968988,DUWFCO7OD,8184549854,11-11-2024,GBP,Primary Info 4691,Secondary Info 4691,271075.62,458058.45,-186982.83,Partially Matched,Check discrepancy
2652428,QO2058110249,XWSHWG6DN,2686787946,09-02-2025,EUR,Primary Info 4692,Secondary Info 4692,72297.52,370327.89,-298030.37,Matched,
6807044,DF6136438104,VQ5HQJO9Y,2840645885,15-10-2024,INR,Primary Info 4693,Secondary Info 4693,48629.02,58922.75,-10293.73,Pending,Pending investigation
3235045,VH2759354215,HD7CIR44R,2487887211,28-11-2024,AUD,Primary Info 4694,Secondary Info 4694,468363.41,76707,391656.41,Unmatched,Check discrepancy
1303654,TI3585729804,JCD0LHJE7,2926669602,05-07-2024,USD,Primary Info 4695,Secondary Info 4695,285286.08,494481.32,-209195.24,Partially Matched,Pending investigation
1278651,XC4453486048,RT1JCVY3W,3014496695,25-03-2024,EUR,Primary Info 4696,Secondary Info 4696,171101.14,344989.33,-173888.19,Matched,Pending investigation
2027071,IG9117437515,2HHFEVAP3,1855499507,13-06-2024,USD,Primary Info 4697,Secondary Info 4697,5002.19,214208.38,-209206.19,Pending,Approved
2573541,XO7186382077,I3OSM2KFT,1668510900,25-11-2024,EUR,Primary Info 4698,Secondary Info 4698,256693.83,395313.23,-138619.4,Partially Matched,
1886151,SZ5089595050,N1K4JLFE6,1448428089,09-04-2024,EUR,Primary Info 4699,Secondary Info 4699,23786.39,156177.89,-132391.5,Unmatched,
2240183,SM8678137132,T2QMCDMWI,2782943952,01-04-2024,CAD,Primary Info 4700,Secondary Info 4700,360271.82,22046.67,338225.15,Matched,Pending investigation
2107226,DD2937161731,F9Y0S1XR0,2332111220,11-06-2024,AUD,Primary Info 4701,Secondary Info 4701,490077.02,214286.32,275790.7,Unmatched,Needs review
3327856,TY1553098593,LQHAMYH4Y,1665075255,29-05-2024,USD,Primary Info 4702,Secondary Info 4702,486356.15,182704.94,303651.21,Matched,
1341703,EO1649905538,67WS4C2VE,5427902803,28-10-2024,INR,Primary Info 4703,Secondary Info 4703,385757.92,401360.25,-15602.33,Matched,
2096668,YO2223986947,U9HEZ5LTM,1568053949,03-09-2024,USD,Primary Info 4704,Secondary Info 4704,75470.51,103014.24,-27543.73,Partially Matched,
2534370,ZA7651396629,RD1XXL3NX,3073287608,31-03-2024,AUD,Primary Info 4705,Secondary Info 4705,261808.5,375809.74,-114001.24,Pending,Approved
1357780,QL4670300873,310W4SNE4,1493684010,12-05-2024,CAD,Primary Info 4706,Secondary Info 4706,213815.26,448951.05,-235135.79,Matched,Check discrepancy
1650406,GV2157895438,3WY57JXGE,1348059093,28-08-2024,GBP,Primary Info 4707,Secondary Info 4707,106341.41,290112.22,-183770.81,Partially Matched,Needs review
3159267,RL5997498165,CYXZ6WW4X,5247058050,25-11-2024,CAD,Primary Info 4708,Secondary Info 4708,49873.32,312610.8,-262737.48,Matched,
1624918,PW6955310299,1ZKIURHBE,2723505848,30-04-2024,AUD,Primary Info 4709,Secondary Info 4709,426564.64,405243.98,21320.66,Unmatched,Check discrepancy
3336715,XC5669809980,H3WKLL51R,1888757758,17-08-2024,CAD,Primary Info 4710,Secondary Info 4710,101412.67,422608.15,-321195.48,Partially Matched,Approved
1401935,SF4126406125,B12TAAXDO,2680086652,01-07-2024,USD,Primary Info 4711,Secondary Info 4711,57735.42,439900.98,-382165.56,Unmatched,Pending investigation
2834531,TV9268359404,ICYWH0GZJ,7379606402,14-11-2024,INR,Primary Info 4712,Secondary Info 4712,444108.3,207303.6,236804.7,Partially Matched,Check discrepancy
1453540,NF6717715850,1TFP2VA0A,2411597669,24-07-2024,CAD,Primary Info 4713,Secondary Info 4713,278763.48,16044.55,262718.93,Unmatched,Check discrepancy
5912223,SQ1491639367,MPY359G4G,1017585350,27-04-2024,INR,Primary Info 4714,Secondary Info 4714,157602.67,51042.37,106560.3,Unmatched,Pending investigation
1419147,RQ3795983707,K4SUSSP2B,1246988079,17-05-2024,AUD,Primary Info 4715,Secondary Info 4715,461015.64,244537.09,216478.55,Pending,Needs review
1591162,IP1687848663,WGN8X88DW,1284232925,23-08-2024,INR,Primary Info 4716,Secondary Info 4716,142240.19,190504.44,-48264.25,Partially Matched,Needs review
2983905,KG0929080194,2BFP3O97U,2880187945,08-07-2024,CAD,Primary Info 4717,Secondary Info 4717,115535.26,485385.12,-369849.86,Unmatched,Check discrepancy
1720650,JW1974677639,YKSMU9WWM,9438731813,15-11-2024,INR,Primary Info 4718,Secondary Info 4718,492616.88,339006.21,153610.67,Partially Matched,Pending investigation
1953021,NP8902432003,YHY29IZKM,8874575110,15-06-2024,EUR,Primary Info 4719,Secondary Info 4719,347242.33,127862.98,219379.35,Matched,Needs review
1900308,FZ8807999293,L7HFN0IYR,1860832890,05-09-2024,EUR,Primary Info 4720,Secondary Info 4720,242101.46,69750.57,172350.89,Matched,Needs review
2384833,PE7857931282,5C1FM1ES6,9309940127,23-09-2024,AUD,Primary Info 4721,Secondary Info 4721,102093.79,140832.29,-38738.5,Pending,Check discrepancy
3171791,LI0235905911,5XY2KV391,3324267850,18-09-2024,GBP,Primary Info 4722,Secondary Info 4722,273286.42,190541.86,82744.56,Unmatched,Pending investigation
1442456,UX0854291004,KEYOL0I41,1860832890,19-08-2024,CAD,Primary Info 4723,Secondary Info 4723,391350.24,225674.16,165676.08,Matched,
6604571,UB5657055617,2TTS7ZQIW,6902193405,07-02-2025,AUD,Primary Info 4724,Secondary Info 4724,406404,375876.8,30527.2,Partially Matched,Pending investigation
3161186,PR9464907143,5I4B1O5T5,1917086988,07-06-2024,CAD,Primary Info 4725,Secondary Info 4725,354511.5,111682.41,242829.09,Pending,Approved
1119002,BN9784367318,WUHY95IXM,2641803229,11-05-2024,INR,Primary Info 4726,Secondary Info 4726,482819.47,339491.38,143328.09,Unmatched,Pending investigation
1782917,AZ4413588350,UR0IDF396,1363824135,10-06-2024,INR,Primary Info 4727,Secondary Info 4727,70134.25,372548.17,-302413.92,Pending,Needs review
1136115,PE9649303984,CZN3MR76X,1835201080,01-03-2025,INR,Primary Info 4728,Secondary Info 4728,115003.96,243684.96,-128681,Pending,Check discrepancy
2660802,ZQ8162501431,52N9N9EFE,1856408518,14-11-2024,INR,Primary Info 4729,Secondary Info 4729,89922.23,496117.42,-406195.19,Partially Matched,Pending investigation
3202705,PY0266559716,BDGCG07DS,2171820181,17-03-2025,JPY,Primary Info 4730,Secondary Info 4730,423739.8,487875.99,-64136.19,Unmatched,Needs review
7762242,QT9510123962,WVS0QLNA6,2908366250,29-09-2024,CAD,Primary Info 4731,Secondary Info 4731,166690.94,433501.61,-266810.67,Partially Matched,Pending investigation
1986206,TT7199452029,DD53QN1P9,1816593562,08-11-2024,JPY,Primary Info 4732,Secondary Info 4732,139355.29,484415.64,-345060.35,Pending,Approved
3254599,XO4800209908,RGZ94G7ST,6739040182,10-10-2024,AUD,Primary Info 4733,Secondary Info 4733,218196.12,88855.67,129340.45,Pending,Check discrepancy
5058064,FN8539301587,O3C7YFKDO,2728496156,22-06-2024,INR,Primary Info 4734,Secondary Info 4734,205501.47,43663.56,161837.91,Pending,Approved
9680506,OH1274223958,BQ3CUH71B,1514119335,17-10-2024,USD,Primary Info 4735,Secondary Info 4735,454975.22,318521.04,136454.18,Matched,
6180120,GG2065405569,RVUC2WZ4B,1332821561,23-07-2024,JPY,Primary Info 4736,Secondary Info 4736,91380.05,459308.03,-367927.98,Pending,Check discrepancy
1426663,FJ4300678126,VTZ5TBFMH,1040716911,08-11-2024,INR,Primary Info 4737,Secondary Info 4737,173187.17,312111.05,-138923.88,Partially Matched,
1901960,RA1814613258,1WB8ZA0WO,2988858179,05-04-2024,GBP,Primary Info 4738,Secondary Info 4738,228647.75,408344.42,-179696.67,Unmatched,Check discrepancy
2337608,DF7236273546,KDW5H50SF,1502971739,28-06-2024,INR,Primary Info 4739,Secondary Info 4739,302015.23,287180.26,14834.97,Partially Matched,Needs review
2804769,GE8978154520,FV1YZVQ9J,1371069528,07-04-2024,INR,Primary Info 4740,Secondary Info 4740,171752.83,455935.28,-284182.45,Matched,
1368773,ZK3590027714,JZULAZB98,1430943382,18-10-2024,AUD,Primary Info 4741,Secondary Info 4741,3152.23,327771.26,-324619.03,Pending,Needs review
1639041,UG2603050132,0ZE77AMMY,2254652879,11-10-2024,USD,Primary Info 4742,Secondary Info 4742,59853.59,9905.44,49948.15,Matched,Pending investigation
6614373,IW2867210736,VCVTIV43I,3064214461,06-09-2024,GBP,Primary Info 4743,Secondary Info 4743,212277.3,338249.57,-125972.27,Partially Matched,
2685792,EU6066168815,7TK31I1YA,1823768799,07-07-2024,JPY,Primary Info 4744,Secondary Info 4744,16508.82,267726.5,-251217.68,Partially Matched,Needs review
1888837,XK4999729785,YS92BNR9P,1274029943,20-09-2024,EUR,Primary Info 4745,Secondary Info 4745,439428.24,429691.61,9736.63,Pending,Needs review
3042956,DI0867590040,N94YVWOYS,1069755499,18-12-2024,JPY,Primary Info 4746,Secondary Info 4746,458836.95,280893.41,177943.54,Unmatched,Approved
2486992,AQ5297511227,XFI33ZOKB,1917086988,10-06-2024,INR,Primary Info 4747,Secondary Info 4747,78006.74,328253.02,-250246.28,Pending,
3064043,VS7431241250,22OA8WBUE,5268322594,30-03-2024,GBP,Primary Info 4748,Secondary Info 4748,144338.75,236801.14,-92462.39,Pending,
1999960,TO7170933620,VRR2ZU3S3,4297650914,13-08-2024,INR,Primary Info 4749,Secondary Info 4749,190312.65,166451.28,23861.37,Unmatched,Pending investigation
2366895,EU2273642679,1IB9HBWSR,1183687818,08-10-2024,AUD,Primary Info 4750,Secondary Info 4750,63926.51,252198.98,-188272.47,Unmatched,Approved
1972131,WU8660336968,BW16N99YH,8207528145,02-11-2024,JPY,Primary Info 4751,Secondary Info 4751,146399.14,236717.29,-90318.15,Pending,Check discrepancy
1416761,MH2911484238,475SSTDIH,3218324266,05-05-2024,USD,Primary Info 4752,Secondary Info 4752,127974.32,141784.19,-13809.87,Unmatched,Approved
1199134,AS2967115691,S3B2N9K3G,2381449836,30-10-2024,EUR,Primary Info 4753,Secondary Info 4753,434248.38,200992.69,233255.69,Pending,Pending investigation
2103758,IC0482059558,K9YZPYRM2,5207335129,20-10-2024,AUD,Primary Info 4754,Secondary Info 4754,77916.34,129678.76,-51762.42,Unmatched,Needs review
3305421,VD2430138206,3TBS3I1CR,1730289735,30-04-2024,CAD,Primary Info 4755,Secondary Info 4755,215649.64,164605.83,51043.81,Partially Matched,Check discrepancy
3014833,CG8927939586,7QIEO3HKM,2452345682,06-01-2025,JPY,Primary Info 4756,Secondary Info 4756,413862.12,205891.14,207970.98,Unmatched,
6696534,NH6104820743,7PZCTKH0Y,3058931218,05-08-2024,GBP,Primary Info 4757,Secondary Info 4757,204611.18,367083.08,-162471.9,Pending,Pending investigation
3174120,JU1841338766,0JKVQ8ATW,1942721223,01-01-2025,GBP,Primary Info 4758,Secondary Info 4758,152509.45,168795.98,-16286.53,Partially Matched,Needs review
1941343,MM7761995996,NWXPU1VTV,2683398450,11-04-2024,GBP,Primary Info 4759,Secondary Info 4759,275234.59,42048.03,233186.56,Matched,Pending investigation
3391307,OW7023607686,UZOHZLXTJ,5128046314,30-06-2024,JPY,Primary Info 4760,Secondary Info 4760,300539.78,310403.08,-9863.3,Matched,Check discrepancy
9773650,CU2829333170,E0L2BQ436,3292884559,25-03-2024,AUD,Primary Info 4761,Secondary Info 4761,130940.87,468579.8,-337638.93,Partially Matched,Check discrepancy
9493493,YU7568928771,R1WALW127,1379091196,01-12-2024,USD,Primary Info 4762,Secondary Info 4762,176115.99,288201.92,-112085.93,Pending,
2398509,EO7760635617,ZOKSGB8IG,5460757253,05-08-2024,GBP,Primary Info 4763,Secondary Info 4763,234074.86,49729.75,184345.11,Partially Matched,Needs review
1920630,EF9358445198,2Z1NE0SPO,8268346054,20-02-2025,AUD,Primary Info 4764,Secondary Info 4764,464201.85,196812.83,267389.02,Unmatched,Needs review
1739349,WQ4975771783,LQ8UXOT9B,3024704289,20-05-2024,USD,Primary Info 4765,Secondary Info 4765,419247.86,312587.93,106659.93,Unmatched,Needs review
3006275,DX1329852895,4X7714S48,1399609887,06-07-2024,EUR,Primary Info 4766,Secondary Info 4766,108126.92,155308.39,-47181.47,Partially Matched,Check discrepancy
1276820,GH8789816449,8KR9QAC41,1302804055,10-12-2024,GBP,Primary Info 4767,Secondary Info 4767,239955.66,471338.19,-231382.53,Pending,Needs review
2583907,AD2211048551,0CCRB6PHB,1816593562,24-03-2024,INR,Primary Info 4768,Secondary Info 4768,124014.89,444654.71,-320639.82,Matched,Pending investigation
1274474,LG4332675591,KZTYBQUNY,3015669932,03-08-2024,AUD,Primary Info 4769,Secondary Info 4769,473894.64,476078.96,-2184.32,Matched,Pending investigation
2347748,PK8550565089,BTJ3Z7778,8700033742,08-06-2024,AUD,Primary Info 4770,Secondary Info 4770,398811.24,340553.33,58257.91,Pending,Approved
1589067,JS0195364242,3NH3F0O93,2381579566,25-06-2024,EUR,Primary Info 4771,Secondary Info 4771,252038.56,23814.31,228224.25,Pending,Pending investigation
9407949,TY9323434534,XW6K9W6F4,2689225674,14-08-2024,USD,Primary Info 4772,Secondary Info 4772,466694.79,78757.22,387937.57,Pending,Needs review
3069675,PN4512708759,8BKTC973G,1979330863,07-11-2024,INR,Primary Info 4773,Secondary Info 4773,404507.54,298523.33,105984.21,Matched,Check discrepancy
9487138,TI9202208789,0VD1LSIND,1326667504,13-10-2024,JPY,Primary Info 4774,Secondary Info 4774,134504.72,437313.81,-302809.09,Pending,Pending investigation
2455810,BK2465338529,TIHOKBEFT,2579901924,13-12-2024,USD,Primary Info 4775,Secondary Info 4775,291460.97,353666.55,-62205.58,Unmatched,Approved
3625977,BT6634736504,6SH1FU8S5,6491136892,09-01-2025,INR,Primary Info 4776,Secondary Info 4776,108874.43,419016.73,-310142.3,Pending,Needs review
1381121,YW2702562683,TYRJCJ5P2,3215157230,26-05-2024,EUR,Primary Info 4777,Secondary Info 4777,137682.57,347510.12,-209827.55,Matched,Approved
2151355,FE1134399716,2ELS11YNQ,2741651238,06-08-2024,GBP,Primary Info 4778,Secondary Info 4778,148282.5,95365.92,52916.58,Partially Matched,Approved
3242944,XG6211493366,5OP7SG0MV,2603452489,03-12-2024,INR,Primary Info 4779,Secondary Info 4779,251236.86,71489.04,179747.82,Pending,Approved
2151218,TK9984423242,MMSMR6RZQ,2302328159,24-12-2024,INR,Primary Info 4780,Secondary Info 4780,302980.31,332416.72,-29436.41,Pending,Approved
2032177,OM9027635746,QYNL7PGAA,3169592640,12-07-2024,EUR,Primary Info 4781,Secondary Info 4781,416819.38,341783.18,75036.2,Partially Matched,Pending investigation
2765174,FS3389257290,6I22T4NRW,1211175724,31-10-2024,GBP,Primary Info 4782,Secondary Info 4782,58246.44,157056.3,-98809.86,Pending,Check discrepancy
5936193,PH5474340591,SVZXEVWAD,1206362360,19-09-2024,INR,Primary Info 4783,Secondary Info 4783,447781.97,332433.44,115348.53,Matched,Pending investigation
2654589,HY5685339489,RWJGXO3RG,2381579566,30-12-2024,EUR,Primary Info 4784,Secondary Info 4784,51815.54,101565.11,-49749.57,Pending,Pending investigation
2904196,YN1119771844,07QBKWX9O,1363824135,28-05-2024,USD,Primary Info 4785,Secondary Info 4785,308026.05,335970.19,-27944.14,Pending,Needs review
7462886,TN6372574502,TZCYAUMPF,2078405469,04-09-2024,EUR,Primary Info 4786,Secondary Info 4786,231263.9,243684.9,-12421,Partially Matched,Approved
1005173,DC3086555635,OIB6AHC10,1246988079,18-04-2024,EUR,Primary Info 4787,Secondary Info 4787,413505.2,229270.82,184234.38,Matched,Check discrepancy
2564690,TZ9774575813,UPM3C2VXU,1598836136,10-07-2024,CAD,Primary Info 4788,Secondary Info 4788,499160.9,437983.39,61177.51,Unmatched,Check discrepancy
1603959,XT9228285038,CSHQXI71Z,3350693437,13-06-2024,GBP,Primary Info 4789,Secondary Info 4789,105806.06,287163.45,-181357.39,Pending,Needs review
3134254,DF8791936887,B8SAEC9VM,1910070990,24-07-2024,USD,Primary Info 4790,Secondary Info 4790,290740.77,224164.45,66576.32,Matched,Check discrepancy
1045816,PZ3322866542,CQOLIUKTY,2988858179,07-06-2024,EUR,Primary Info 4791,Secondary Info 4791,163933.65,265596.33,-101662.68,Unmatched,Pending investigation
4239484,LY3775096999,UKRJ7YBY4,2741651238,07-02-2025,GBP,Primary Info 4792,Secondary Info 4792,248298.24,320401.08,-72102.84,Unmatched,
1666499,NC1687677328,TFGG5N72L,9078010510,05-05-2024,INR,Primary Info 4793,Secondary Info 4793,57572.52,124856.78,-67284.26,Pending,Needs review
1673920,WJ8868349555,LKJF80OTL,1662340146,20-07-2024,CAD,Primary Info 4794,Secondary Info 4794,16862.26,24598.98,-7736.72,Pending,Check discrepancy
3242722,KJ0024598273,4MV0LHOHV,1642997549,01-04-2024,JPY,Primary Info 4795,Secondary Info 4795,270864.2,26108.92,244755.28,Unmatched,Pending investigation
2014213,YC8500519231,GGSN4404B,3324713660,15-06-2024,USD,Primary Info 4796,Secondary Info 4796,259965.61,310437.7,-50472.09,Unmatched,Needs review
1669379,IF9180117855,GO3VSPCDN,2991702361,03-09-2024,GBP,Primary Info 4797,Secondary Info 4797,387857.25,318305.49,69551.76,Partially Matched,Pending investigation
3172179,TI5216774780,RFUW9JDRW,1638163415,15-08-2024,USD,Primary Info 4798,Secondary Info 4798,135809.75,273923.38,-138113.63,Unmatched,
3103333,TK6669986336,6B0QE14RE,2242367845,04-01-2025,CAD,Primary Info 4799,Secondary Info 4799,388358.7,326010.65,62348.05,Matched,Check discrepancy
3147373,KC3490300531,1K2LRASK7,3324713660,10-03-2025,USD,Primary Info 4800,Secondary Info 4800,330581.39,307699.59,22881.8,Unmatched,Needs review
2821522,SO5191590874,JDVRFLLWO,2741651238,21-01-2025,INR,Primary Info 4801,Secondary Info 4801,363889.62,456550.85,-92661.23,Pending,
3111452,FO1374786823,S3QP06PDB,3324267850,23-03-2025,JPY,Primary Info 4802,Secondary Info 4802,32957.04,119126.86,-86169.82,Partially Matched,Check discrepancy
1832537,AI1023945689,SMTX63CEQ,1835201080,11-08-2024,GBP,Primary Info 4803,Secondary Info 4803,115167.03,426028.94,-310861.91,Unmatched,Check discrepancy
3145204,KO0773998023,BYVTM5YSO,2223241348,27-09-2024,USD,Primary Info 4804,Secondary Info 4804,441934.71,464171.9,-22237.19,Partially Matched,Check discrepancy
1307905,JD1972226166,569QTWY1D,2576165903,15-08-2024,CAD,Primary Info 4805,Secondary Info 4805,386138.95,179620.6,206518.35,Unmatched,Needs review
1285897,IO4609188032,SET4XRLYX,2365152487,07-09-2024,JPY,Primary Info 4806,Secondary Info 4806,390097.69,313840.91,76256.78,Unmatched,Approved
1550980,GA3232883508,WRI9CLWIS,2913664020,19-05-2024,JPY,Primary Info 4807,Secondary Info 4807,289454.13,144919.87,144534.26,Unmatched,
6031012,AM9779674813,5S29PA5JF,2742950907,03-09-2024,GBP,Primary Info 4808,Secondary Info 4808,82589.07,171355.81,-88766.74,Matched,
1541733,FE4110391067,P18GSN3NJ,1650117563,27-07-2024,JPY,Primary Info 4809,Secondary Info 4809,179812.84,87537.85,92274.99,Matched,Check discrepancy
6295864,KN5761371944,DB2OWDY7A,2922868493,17-07-2024,INR,Primary Info 4810,Secondary Info 4810,233934.26,497116.92,-263182.66,Unmatched,Pending investigation
1576400,OL6152919070,KJU5VZF1C,8635147951,12-01-2025,JPY,Primary Info 4811,Secondary Info 4811,351437.55,482030.94,-130593.39,Matched,Needs review
2246737,ZA4610046566,5IYA6RWP7,2837449725,24-06-2024,GBP,Primary Info 4812,Secondary Info 4812,382877.17,73285.12,309592.05,Matched,
3148651,TG4420909985,M6MVDEZAK,2473905621,24-12-2024,GBP,Primary Info 4813,Secondary Info 4813,145703.49,327940.76,-182237.27,Pending,Pending investigation
9130146,ED6689397838,CK1A503J7,8635147951,17-11-2024,INR,Primary Info 4814,Secondary Info 4814,377912.64,380892.02,-2979.38,Matched,Approved
1611363,VP4438269370,LBQUASBJ4,1240717621,19-01-2025,INR,Primary Info 4815,Secondary Info 4815,40100.45,336523.82,-296423.37,Pending,Approved
1640061,DC1326119537,ZHWOE81QZ,1729403950,12-12-2024,AUD,Primary Info 4816,Secondary Info 4816,237674.05,331057.3,-93383.25,Unmatched,Approved
2045737,YB9487251580,AOMXP5PSJ,5008993544,15-02-2025,EUR,Primary Info 4817,Secondary Info 4817,147773.74,42060.65,105713.09,Matched,Needs review
3008627,EP8720878962,V7OD1FAO0,1696072552,04-12-2024,EUR,Primary Info 4818,Secondary Info 4818,402667.59,120111.7,282555.89,Matched,Needs review
2385032,TJ2972754434,QGSXQTQWK,1960224312,05-12-2024,INR,Primary Info 4819,Secondary Info 4819,165023.9,408714.02,-243690.12,Pending,Needs review
2163660,IK3014552371,JX4R8YUYU,1759586416,26-10-2024,GBP,Primary Info 4820,Secondary Info 4820,342056.83,111509.88,230546.95,Pending,
1079386,TB2965330090,WSJSX2MXN,2709458678,14-09-2024,INR,Primary Info 4821,Secondary Info 4821,230154.38,80078.26,150076.12,Matched,
7469035,VP1241428427,NTRBQUS4C,1318318394,09-12-2024,USD,Primary Info 4822,Secondary Info 4822,251010.55,404784.97,-153774.42,Partially Matched,Pending investigation
2844768,ID8191712389,7FP7FCCCB,2358520126,28-08-2024,AUD,Primary Info 4823,Secondary Info 4823,437346.17,474294.82,-36948.65,Matched,Approved
2651505,YY9069903172,3TOU7GSUZ,2576165903,16-03-2025,USD,Primary Info 4824,Secondary Info 4824,86014.36,121469.61,-35455.25,Pending,Approved
3034756,ZV1365155752,BMPJISVCI,2837449725,20-01-2025,AUD,Primary Info 4825,Secondary Info 4825,432161.7,491553.41,-59391.71,Matched,Approved
5211048,JW4887587771,FYCJ6DJNC,2309657512,28-12-2024,INR,Primary Info 4826,Secondary Info 4826,138873.61,349053.36,-210179.75,Unmatched,Check discrepancy
2476334,PU2837332778,R6AMGLAEB,1569809488,09-07-2024,INR,Primary Info 4827,Secondary Info 4827,305369.42,258112.64,47256.78,Unmatched,Pending investigation
2736390,TM2512360856,0EQ6PAHFG,1687619722,28-09-2024,GBP,Primary Info 4828,Secondary Info 4828,219011.63,134500.35,84511.28,Unmatched,
2761535,KN6676522480,G8DBBMO1W,1860832890,13-04-2024,AUD,Primary Info 4829,Secondary Info 4829,404976.03,15882.47,389093.56,Pending,
3024703,AQ9903971614,SZZIZW1RF,1428101035,29-09-2024,INR,Primary Info 4830,Secondary Info 4830,87625.31,242390.31,-154765,Unmatched,Approved
2110187,JC4448879211,WSOPQZSB0,1028126635,08-10-2024,GBP,Primary Info 4831,Secondary Info 4831,135466.36,163786.85,-28320.49,Matched,
1972704,FN8669778024,HMJDC9OQG,3218391558,03-07-2024,USD,Primary Info 4832,Secondary Info 4832,109670.43,225518.41,-115847.98,Matched,Approved
1973752,GB7957013562,P836I6GU5,1292737710,13-01-2025,CAD,Primary Info 4833,Secondary Info 4833,485577.05,65860.55,419716.5,Partially Matched,Check discrepancy
2485987,TC7594011815,5MURNF7LN,1004582099,03-02-2025,USD,Primary Info 4834,Secondary Info 4834,277868.34,430476.53,-152608.19,Partially Matched,Needs review
2528637,OE2374684887,6P8T7O7MX,2851639255,19-07-2024,USD,Primary Info 4835,Secondary Info 4835,322382.61,58150.71,264231.9,Partially Matched,Check discrepancy
2782156,YN6659676095,08LYIZH0M,2117931379,13-11-2024,CAD,Primary Info 4836,Secondary Info 4836,108101.94,367153.06,-259051.12,Pending,Needs review
1098571,GM7329577860,KE39ATB73,9026808811,13-09-2024,CAD,Primary Info 4837,Secondary Info 4837,336262.64,199321.89,136940.75,Partially Matched,
5307579,VO5369338540,7TQ43W65O,2498962397,16-08-2024,EUR,Primary Info 4838,Secondary Info 4838,176722.9,410614.22,-233891.32,Matched,Approved
1459607,QV7367534488,DNR6MYYH7,2453381938,28-07-2024,AUD,Primary Info 4839,Secondary Info 4839,337640.38,237167.67,100472.71,Pending,Check discrepancy
7317802,BA3067666627,XUZAVWHCY,1122558948,21-03-2025,EUR,Primary Info 4840,Secondary Info 4840,255522.21,162769,92753.21,Pending,Check discrepancy
4414981,NX5086810956,5EZ985CVD,2008948930,13-05-2024,USD,Primary Info 4841,Secondary Info 4841,132418.53,319865.93,-187447.4,Pending,
1017018,ZW0584088374,0X8BUW79G,2104277633,04-02-2025,USD,Primary Info 4842,Secondary Info 4842,300602.69,320063.74,-19461.05,Pending,
1286638,PF4249486737,EUN3DQN9V,8874575110,26-12-2024,AUD,Primary Info 4843,Secondary Info 4843,309048.84,248349.29,60699.55,Pending,Needs review
1824978,NN7322948699,360VNVZUC,1261870373,18-08-2024,USD,Primary Info 4844,Secondary Info 4844,308739.82,324316.59,-15576.77,Matched,
3010679,RU9904255040,VG8IPKCT3,7754250298,09-06-2024,GBP,Primary Info 4845,Secondary Info 4845,278303.5,155646.98,122656.52,Partially Matched,Needs review
1509283,FO8448458860,Y27Y8MFQK,1925501335,27-10-2024,AUD,Primary Info 4846,Secondary Info 4846,327436.88,298513.75,28923.13,Partially Matched,Needs review
8336613,AY1802151094,C9CHZRZA2,3094476240,23-07-2024,GBP,Primary Info 4847,Secondary Info 4847,332470.34,499262.9,-166792.56,Matched,Check discrepancy
5182965,PL7731323211,IFSZV1V4P,1205710383,20-07-2024,EUR,Primary Info 4848,Secondary Info 4848,473105.54,185301.63,287803.91,Pending,
3245631,CN0667853853,SPB1L0B5U,4108596743,20-12-2024,CAD,Primary Info 4849,Secondary Info 4849,30767.28,257193.11,-226425.83,Pending,Pending investigation
