Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
2137654098,2024-04-15,EUR,Primary Info 4736,Secondary Info 4736,466188.95,223828.86,242360.09,Matched,Pending investigation
2481582021,2024-05-27,EUR,Primary Info 4737,Secondary Info 4737,352301.31,477229.9,-124928.59,Matched,Approved
1112210447,2025-01-11,AUD,Primary Info 4738,Secondary Info 4738,44365.53,460129.81,-415764.28,Partially Matched,
3057078422,2024-08-02,EUR,Primary Info 4739,Secondary Info 4739,118713.4,320963.88,-202250.48,Unmatched,Check discrepancy
8249517291,2025-01-17,EUR,Primary Info 4740,Secondary Info 4740,463240.39,69222.35,394018.04,Unmatched,
2349846333,2024-11-04,CAD,Primary Info 4741,Secondary Info 4741,65245,155719.93,-90474.93,Matched,
2631290106,2024-07-08,GBP,Primary Info 4742,Secondary Info 4742,170015.19,218200.49,-48185.3,Unmatched,
3153149013,2025-02-10,INR,Primary Info 4743,Secondary Info 4743,143725.52,458404.54,-314679.02,Matched,Approved
5186329350,2025-03-10,USD,Primary Info 4744,Secondary Info 4744,211694.94,208110.21,3584.73,Pending,Check discrepancy
8166232590,2024-07-24,GBP,Primary Info 4745,Secondary Info 4745,200297.29,179713.16,20584.13,Unmatched,
4156596761,2024-05-08,GBP,Primary Info 4746,Secondary Info 4746,61256.74,16961.27,44295.47,Unmatched,Needs review
5203322888,2024-05-03,AUD,Primary Info 4747,Secondary Info 4747,193963.5,134993.1,58970.4,Pending,Approved
1573628300,2025-02-03,EUR,Primary Info 4748,Secondary Info 4748,109157.37,355415.14,-246257.77,Partially Matched,Pending investigation
3077060866,2024-08-03,AUD,Primary Info 4749,Secondary Info 4749,169149.63,253947.69,-84798.06,Partially Matched,Needs review
1069984824,2025-03-04,INR,Primary Info 4750,Secondary Info 4750,232443.83,73468.56,158975.27,Matched,
2810512789,2025-03-01,CAD,Primary Info 4751,Secondary Info 4751,18626.49,390215.28,-371588.79,Pending,Pending investigation
7767355142,2025-03-09,CAD,Primary Info 4752,Secondary Info 4752,85587.11,93350.85,-7763.74,Matched,Needs review
8924764290,2024-09-26,EUR,Primary Info 4753,Secondary Info 4753,389469.02,108733.57,280735.45,Pending,Approved
4334458742,2024-05-01,JPY,Primary Info 4754,Secondary Info 4754,64390.61,423532.57,-359141.96,Unmatched,Needs review
3160542672,2024-08-13,CAD,Primary Info 4755,Secondary Info 4755,79177.52,232247.79,-153070.27,Partially Matched,Approved
2592574127,2024-09-02,GBP,Primary Info 4756,Secondary Info 4756,100159.29,278944.89,-178785.6,Pending,Needs review
2505905760,2024-12-17,JPY,Primary Info 4757,Secondary Info 4757,318350.25,156164.44,162185.81,Pending,Needs review
1546126795,2024-09-22,INR,Primary Info 4758,Secondary Info 4758,155830.99,114126.09,41704.9,Matched,Check discrepancy
2496926937,2025-01-18,AUD,Primary Info 4759,Secondary Info 4759,112119.29,214767.39,-102648.1,Unmatched,Pending investigation
1757953216,2024-07-09,JPY,Primary Info 4760,Secondary Info 4760,23612.87,374792.09,-351179.22,Pending,Approved
2407235044,2025-01-08,CAD,Primary Info 4761,Secondary Info 4761,361886.64,337892.5,23994.14,Pending,Pending investigation
1062263972,2024-07-11,CAD,Primary Info 4762,Secondary Info 4762,433917.42,212116.63,221800.79,Partially Matched,Pending investigation
1861036638,2024-12-20,USD,Primary Info 4763,Secondary Info 4763,356124.43,264971.23,91153.2,Partially Matched,Needs review
1455462517,2024-11-13,JPY,Primary Info 4764,Secondary Info 4764,115048.53,375714.98,-260666.45,Partially Matched,Check discrepancy
2869781205,2024-11-08,CAD,Primary Info 4765,Secondary Info 4765,245228.24,136508.31,108719.93,Matched,
4142117636,2024-12-20,GBP,Primary Info 4766,Secondary Info 4766,54659.79,467105.53,-412445.74,Matched,Check discrepancy
2882476979,2024-06-07,CAD,Primary Info 4767,Secondary Info 4767,86043.25,417548,-331504.75,Matched,Check discrepancy
3068176612,2024-07-27,GBP,Primary Info 4768,Secondary Info 4768,472206.05,247304.98,224901.07,Partially Matched,Approved
3110018398,2024-11-03,JPY,Primary Info 4769,Secondary Info 4769,29317.87,79535.97,-50218.1,Unmatched,Pending investigation
2012199751,2024-12-14,JPY,Primary Info 4770,Secondary Info 4770,256609.43,282239.93,-25630.5,Matched,Needs review
1873931029,2025-01-21,EUR,Primary Info 4771,Secondary Info 4771,57496.1,461984.82,-404488.72,Partially Matched,Approved
2305428230,2024-08-04,CAD,Primary Info 4772,Secondary Info 4772,241434.55,84230.03,157204.52,Partially Matched,Needs review
2242168407,2024-06-01,AUD,Primary Info 4773,Secondary Info 4773,385134.87,481103.33,-95968.46,Matched,Pending investigation
1559826460,2024-06-07,INR,Primary Info 4774,Secondary Info 4774,271286.03,202020.95,69265.08,Partially Matched,
2775074449,2024-07-14,USD,Primary Info 4775,Secondary Info 4775,450913.85,345825.62,105088.23,Unmatched,Approved
2889354683,2025-01-31,INR,Primary Info 4776,Secondary Info 4776,57129.93,423991.51,-366861.58,Pending,Pending investigation
2272197336,2024-06-30,USD,Primary Info 4777,Secondary Info 4777,379130.45,222203.4,156927.05,Matched,
1972542337,2024-04-25,GBP,Primary Info 4778,Secondary Info 4778,81757.07,89610.74,-7853.67,Unmatched,Needs review
8868288885,2024-12-15,USD,Primary Info 4779,Secondary Info 4779,174985.7,288823.72,-113838.02,Matched,Approved
1212316930,2024-07-12,EUR,Primary Info 4780,Secondary Info 4780,32596.43,32848,-251.57,Pending,Check discrepancy
2843547014,2024-11-15,EUR,Primary Info 4781,Secondary Info 4781,254136.78,120184.09,133952.69,Unmatched,Approved
1918124468,2024-11-26,EUR,Primary Info 4782,Secondary Info 4782,186764.71,286664.64,-99899.93,Partially Matched,Needs review
1177808483,2024-11-17,JPY,Primary Info 4783,Secondary Info 4783,392707.79,18405.23,374302.56,Pending,Pending investigation
8988628177,2024-09-02,GBP,Primary Info 4784,Secondary Info 4784,6774.12,50401.76,-43627.64,Partially Matched,Pending investigation
2806249522,2024-11-30,GBP,Primary Info 4785,Secondary Info 4785,323041.75,470638.65,-147596.9,Partially Matched,Needs review
9048624957,2024-04-03,JPY,Primary Info 4786,Secondary Info 4786,69272.68,305754.45,-236481.77,Matched,Approved
2574806271,2024-04-22,CAD,Primary Info 4787,Secondary Info 4787,69296.05,324890.28,-255594.23,Unmatched,Pending investigation
2246942875,2025-03-01,USD,Primary Info 4788,Secondary Info 4788,362102.2,419659.71,-57557.51,Partially Matched,Check discrepancy
2823899409,2024-08-15,INR,Primary Info 4789,Secondary Info 4789,291720.03,311697.56,-19977.53,Unmatched,Pending investigation
2855069470,2024-05-18,USD,Primary Info 4790,Secondary Info 4790,16389.13,67882.56,-51493.43,Unmatched,Pending investigation
7390486742,2025-02-19,GBP,Primary Info 4791,Secondary Info 4791,76745.95,284426.78,-207680.83,Pending,Approved
4459263106,2024-10-19,AUD,Primary Info 4792,Secondary Info 4792,448535.23,248491.28,200043.95,Matched,Needs review
6839991393,2024-11-02,EUR,Primary Info 4793,Secondary Info 4793,420261.31,193592.76,226668.55,Unmatched,Check discrepancy
2741541654,2024-05-07,EUR,Primary Info 4794,Secondary Info 4794,230035.15,317135.12,-87099.97,Matched,Pending investigation
9916360769,2024-04-21,GBP,Primary Info 4795,Secondary Info 4795,300133.38,218158.32,81975.06,Partially Matched,
5301882400,2024-12-06,GBP,Primary Info 4796,Secondary Info 4796,244843.19,71174.03,173669.16,Partially Matched,Pending investigation
4386606542,2024-11-21,AUD,Primary Info 4797,Secondary Info 4797,101907.12,45993.58,55913.54,Matched,Needs review
2031588985,2025-02-18,INR,Primary Info 4798,Secondary Info 4798,280062.2,309760.63,-29698.43,Partially Matched,Pending investigation
7874745481,2024-10-23,INR,Primary Info 4799,Secondary Info 4799,315793.88,199551.57,116242.31,Unmatched,Pending investigation
1612662236,2024-07-04,EUR,Primary Info 4800,Secondary Info 4800,445255.61,159598.33,285657.28,Matched,Needs review
1230553976,2024-08-17,JPY,Primary Info 4801,Secondary Info 4801,157907.27,421555.6,-263648.33,Partially Matched,Needs review
2522969683,2024-10-21,GBP,Primary Info 4802,Secondary Info 4802,497545.1,60372.39,437172.71,Pending,Check discrepancy
1424313938,2024-07-27,CAD,Primary Info 4803,Secondary Info 4803,461929.51,276645.71,185283.8,Matched,Approved
1113524672,2025-02-03,AUD,Primary Info 4804,Secondary Info 4804,306031.05,246566.28,59464.77,Partially Matched,Pending investigation
2216630622,2024-11-20,EUR,Primary Info 4805,Secondary Info 4805,42874.33,272220.6,-229346.27,Pending,Pending investigation
8941829009,2025-01-24,CAD,Primary Info 4806,Secondary Info 4806,423207.94,241364.9,181843.04,Pending,Pending investigation
8416519746,2024-09-08,AUD,Primary Info 4807,Secondary Info 4807,149761.23,442424.89,-292663.66,Pending,Check discrepancy
3287838105,2024-04-13,INR,Primary Info 4808,Secondary Info 4808,278738.86,225206.27,53532.59,Partially Matched,Approved
2141212343,2024-10-09,USD,Primary Info 4809,Secondary Info 4809,455228.24,237229.97,217998.27,Matched,Approved
1842973792,2024-07-17,USD,Primary Info 4810,Secondary Info 4810,332045.52,398314.82,-66269.3,Pending,Needs review
1653199993,2024-12-19,GBP,Primary Info 4811,Secondary Info 4811,274876.16,9593.57,265282.59,Pending,
6933805975,2024-09-18,USD,Primary Info 4812,Secondary Info 4812,466890.58,450074.13,16816.45,Pending,Approved
1034018346,2025-03-20,USD,Primary Info 4813,Secondary Info 4813,447088.04,353793.05,93294.99,Matched,Needs review
1293297142,2024-06-01,JPY,Primary Info 4814,Secondary Info 4814,432561.72,171407.48,261154.24,Unmatched,Check discrepancy
3246608138,2024-05-26,JPY,Primary Info 4815,Secondary Info 4815,335076.97,409512.31,-74435.34,Unmatched,Approved
2796673519,2025-03-05,USD,Primary Info 4816,Secondary Info 4816,184086.22,262222.34,-78136.12,Partially Matched,Approved
1772537958,2024-12-07,EUR,Primary Info 4817,Secondary Info 4817,6625.83,157379.11,-150753.28,Matched,Check discrepancy
3032148689,2024-10-01,CAD,Primary Info 4818,Secondary Info 4818,377259.05,303977.02,73282.03,Pending,Pending investigation
8142786455,2025-02-03,AUD,Primary Info 4819,Secondary Info 4819,336432.16,118220.55,218211.61,Pending,
3278065086,2024-11-17,GBP,Primary Info 4820,Secondary Info 4820,4852.39,446358.5,-441506.11,Partially Matched,Needs review
1457800408,2024-05-02,GBP,Primary Info 4821,Secondary Info 4821,425940.02,187261.98,238678.04,Unmatched,
1450773480,2024-07-27,CAD,Primary Info 4822,Secondary Info 4822,273506.97,280151.69,-6644.72,Partially Matched,
4875041913,2024-10-16,GBP,Primary Info 4823,Secondary Info 4823,163119.8,280903.48,-117783.68,Pending,Check discrepancy
2381200703,2024-10-07,AUD,Primary Info 4824,Secondary Info 4824,277468.67,151657.98,125810.69,Unmatched,Needs review
8631728945,2024-04-14,EUR,Primary Info 4825,Secondary Info 4825,131439.06,177844.12,-46405.06,Matched,Approved
7171097415,2024-10-13,INR,Primary Info 4826,Secondary Info 4826,207675.87,126067.58,81608.29,Matched,Check discrepancy
2120038238,2024-09-02,INR,Primary Info 4827,Secondary Info 4827,302751.44,185112.68,117638.76,Partially Matched,Needs review
2899617051,2024-04-23,USD,Primary Info 4828,Secondary Info 4828,143230.02,396440.72,-253210.7,Matched,Approved
2172035125,2025-01-08,INR,Primary Info 4829,Secondary Info 4829,373246.83,186778.14,186468.69,Pending,Pending investigation
1586590953,2024-03-27,AUD,Primary Info 4830,Secondary Info 4830,368597.21,371139.12,-2541.91,Partially Matched,Approved
2514673559,2024-11-04,JPY,Primary Info 4831,Secondary Info 4831,288548.69,40671.12,247877.57,Partially Matched,Approved
2546233500,2024-07-19,USD,Primary Info 4832,Secondary Info 4832,83980.97,76133.11,7847.86,Pending,Pending investigation
2690567468,2024-04-11,EUR,Primary Info 4833,Secondary Info 4833,259495.99,335221.92,-75725.93,Partially Matched,Pending investigation
8317018282,2025-01-11,INR,Primary Info 4834,Secondary Info 4834,257545.22,262902.25,-5357.03,Pending,Needs review
3029372676,2024-06-11,GBP,Primary Info 4835,Secondary Info 4835,286936.79,378384.3,-91447.51,Pending,Check discrepancy
1205595506,2025-01-30,USD,Primary Info 4836,Secondary Info 4836,348954.52,149111.48,199843.04,Pending,Pending investigation
1973267359,2024-05-18,INR,Primary Info 4837,Secondary Info 4837,298817.54,18383.34,280434.2,Partially Matched,Check discrepancy
1094567677,2024-10-11,CAD,Primary Info 4838,Secondary Info 4838,14192.83,409829.68,-395636.85,Matched,Check discrepancy
2059018331,2025-03-16,INR,Primary Info 4839,Secondary Info 4839,234399.58,5200.69,229198.89,Unmatched,Approved
1443375112,2024-06-09,JPY,Primary Info 4840,Secondary Info 4840,317049.15,197811.6,119237.55,Matched,
2181900719,2024-07-20,EUR,Primary Info 4841,Secondary Info 4841,177242.06,440770.49,-263528.43,Matched,Needs review
2625239101,2024-06-22,USD,Primary Info 4842,Secondary Info 4842,140280.87,180323.33,-40042.46,Partially Matched,
3533353201,2024-07-20,GBP,Primary Info 4843,Secondary Info 4843,219285.33,61675.46,157609.87,Pending,Check discrepancy
4988281225,2024-06-12,USD,Primary Info 4844,Secondary Info 4844,39672.31,118786.52,-79114.21,Matched,Approved
4917054854,2025-02-17,JPY,Primary Info 4845,Secondary Info 4845,91472.27,408253.88,-316781.61,Matched,Needs review
9025694523,2025-03-19,JPY,Primary Info 4846,Secondary Info 4846,276435.47,453418.3,-176982.83,Unmatched,Pending investigation
9595587973,2024-04-01,JPY,Primary Info 4847,Secondary Info 4847,111729.56,75023.05,36706.51,Pending,
2572392126,2024-05-21,GBP,Primary Info 4848,Secondary Info 4848,166992.56,7102.34,159890.22,Partially Matched,Approved
7362678817,2024-04-01,CAD,Primary Info 4849,Secondary Info 4849,155377.83,233545.25,-78167.42,Partially Matched,
1720258599,2025-02-27,CAD,Primary Info 4850,Secondary Info 4850,106857.77,493453.41,-386595.64,Pending,Pending investigation
3299188998,2024-11-09,INR,Primary Info 4851,Secondary Info 4851,464274.1,176072.34,288201.76,Partially Matched,Check discrepancy
5889504438,2024-09-12,CAD,Primary Info 4852,Secondary Info 4852,124643.79,214235.47,-89591.68,Pending,Approved
2474422597,2025-01-01,USD,Primary Info 4853,Secondary Info 4853,267452.74,280548.63,-13095.89,Unmatched,Needs review
8771141218,2024-08-14,CAD,Primary Info 4854,Secondary Info 4854,133638.05,48666.38,84971.67,Pending,Pending investigation
2721186208,2024-12-09,USD,Primary Info 4855,Secondary Info 4855,165602.16,233571.35,-67969.19,Matched,Check discrepancy
3018127030,2024-11-08,EUR,Primary Info 4856,Secondary Info 4856,452043.29,50064.77,401978.52,Unmatched,Pending investigation
8052554478,2024-04-18,USD,Primary Info 4857,Secondary Info 4857,230080.78,365581.86,-135501.08,Pending,
8243203745,2024-06-03,JPY,Primary Info 4858,Secondary Info 4858,5173.12,463792.85,-458619.73,Partially Matched,Needs review
2709575463,2024-06-30,JPY,Primary Info 4859,Secondary Info 4859,225253.68,288253.44,-62999.76,Matched,Needs review
8813387058,2025-01-21,CAD,Primary Info 4860,Secondary Info 4860,48705.94,222604.7,-173898.76,Pending,Approved
3188660736,2024-04-22,CAD,Primary Info 4861,Secondary Info 4861,87593.74,8765.84,78827.9,Matched,Approved
8642007002,2024-06-12,USD,Primary Info 4862,Secondary Info 4862,101926.27,265282.86,-163356.59,Unmatched,Pending investigation
7715834767,2024-09-06,INR,Primary Info 4863,Secondary Info 4863,17671.57,330285.9,-312614.33,Partially Matched,Approved
5737109076,2024-10-17,CAD,Primary Info 4864,Secondary Info 4864,156682.47,147434.48,9247.99,Partially Matched,
3359428293,2024-08-01,USD,Primary Info 4865,Secondary Info 4865,228084.36,143765.55,84318.81,Unmatched,Check discrepancy
2305538377,2024-12-02,EUR,Primary Info 4866,Secondary Info 4866,457449.05,255603.61,201845.44,Unmatched,Approved
1871559321,2024-07-22,CAD,Primary Info 4867,Secondary Info 4867,56997.67,250179.35,-193181.68,Matched,Needs review
1515084596,2024-04-11,AUD,Primary Info 4868,Secondary Info 4868,314080.92,425715.61,-111634.69,Partially Matched,Needs review
1421096714,2024-09-08,CAD,Primary Info 4869,Secondary Info 4869,173382.56,129886.19,43496.37,Pending,Needs review
1244995566,2024-10-23,INR,Primary Info 4870,Secondary Info 4870,234298.52,57596.82,176701.7,Pending,Approved
1265401354,2025-02-01,USD,Primary Info 4871,Secondary Info 4871,84253.01,301851.68,-217598.67,Partially Matched,
1637580500,2025-02-07,INR,Primary Info 4872,Secondary Info 4872,483847.09,311454.97,172392.12,Matched,
2701798427,2024-05-02,GBP,Primary Info 4873,Secondary Info 4873,385413.42,82825.16,302588.26,Partially Matched,Check discrepancy
9414064650,2024-04-27,AUD,Primary Info 4874,Secondary Info 4874,235332.43,239243.76,-3911.33,Partially Matched,Check discrepancy
1468144411,2024-05-23,GBP,Primary Info 4875,Secondary Info 4875,27377.92,109931.62,-82553.7,Unmatched,
3236630737,2024-11-16,CAD,Primary Info 4876,Secondary Info 4876,438920.27,123577.98,315342.29,Matched,
2111005506,2024-09-25,INR,Primary Info 4877,Secondary Info 4877,53055.78,90625.5,-37569.72,Partially Matched,Check discrepancy
3292478035,2024-05-28,GBP,Primary Info 4878,Secondary Info 4878,251267.86,4552.49,246715.37,Partially Matched,Check discrepancy
2307836084,2024-10-01,EUR,Primary Info 4879,Secondary Info 4879,416949.24,466663.58,-49714.34,Matched,Pending investigation
2067104403,2025-02-21,USD,Primary Info 4880,Secondary Info 4880,479289.82,221320.58,257969.24,Partially Matched,Pending investigation
9089820715,2024-06-08,USD,Primary Info 4881,Secondary Info 4881,458907.18,386635.48,72271.7,Unmatched,Check discrepancy
2857537642,2024-08-29,USD,Primary Info 4882,Secondary Info 4882,394265.43,52626.82,341638.61,Unmatched,Approved
1357266659,2024-04-08,JPY,Primary Info 4883,Secondary Info 4883,268998.43,436810.14,-167811.71,Pending,Approved
3220370881,2024-05-07,USD,Primary Info 4884,Secondary Info 4884,291348.34,289433.71,1914.63,Pending,
1931255015,2025-03-12,AUD,Primary Info 4885,Secondary Info 4885,71981.85,114235.33,-42253.48,Partially Matched,Needs review
7180284241,2024-04-19,EUR,Primary Info 4886,Secondary Info 4886,315992.32,265685.97,50306.35,Matched,Pending investigation
3400256245,2024-06-18,INR,Primary Info 4887,Secondary Info 4887,25538.63,142625.29,-117086.66,Unmatched,Pending investigation
2192680248,2025-01-16,USD,Primary Info 4888,Secondary Info 4888,326996.09,281769.24,45226.85,Matched,Approved
3310016457,2025-01-02,EUR,Primary Info 4889,Secondary Info 4889,26850,490954.71,-464104.71,Unmatched,
1280835989,2024-07-08,AUD,Primary Info 4890,Secondary Info 4890,485510.23,339224.45,146285.78,Partially Matched,Approved
1278183009,2024-04-17,GBP,Primary Info 4891,Secondary Info 4891,432211.56,273797.74,158413.82,Pending,Check discrepancy
3377339928,2025-01-26,USD,Primary Info 4892,Secondary Info 4892,186519.44,312513.56,-125994.12,Partially Matched,Pending investigation
3365888194,2024-06-30,INR,Primary Info 4893,Secondary Info 4893,412697.27,130445.66,282251.61,Unmatched,Approved
2489298310,2024-07-04,JPY,Primary Info 4894,Secondary Info 4894,338081.57,88187.09,249894.48,Unmatched,
9151393019,2024-10-28,EUR,Primary Info 4895,Secondary Info 4895,419896.11,94114.35,325781.76,Unmatched,
2555727542,2025-02-26,INR,Primary Info 4896,Secondary Info 4896,147068.32,90129.48,56938.84,Pending,Pending investigation
2106609642,2024-10-18,CAD,Primary Info 4897,Secondary Info 4897,64815.25,77427.57,-12612.32,Pending,Pending investigation
1753965272,2025-03-10,AUD,Primary Info 4898,Secondary Info 4898,134770.96,178239.81,-43468.85,Partially Matched,
1382161778,2024-08-19,USD,Primary Info 4899,Secondary Info 4899,234735.27,199462.78,35272.49,Pending,Approved
2533203579,2024-11-22,INR,Primary Info 4900,Secondary Info 4900,206160.54,65469.86,140690.68,Partially Matched,Check discrepancy
3081188090,2024-12-04,EUR,Primary Info 4901,Secondary Info 4901,473077.76,122525.9,350551.86,Matched,Approved
2685946470,2024-03-23,GBP,Primary Info 4902,Secondary Info 4902,207250.99,12657.55,194593.44,Unmatched,Check discrepancy
7915978921,2024-09-07,INR,Primary Info 4903,Secondary Info 4903,424469.68,347143.81,77325.87,Partially Matched,Needs review
1818583737,2024-11-14,INR,Primary Info 4904,Secondary Info 4904,466520.73,365863.23,100657.5,Matched,
1795246823,2025-01-24,JPY,Primary Info 4905,Secondary Info 4905,258226.59,404916.85,-146690.26,Unmatched,Pending investigation
1494708434,2024-07-08,JPY,Primary Info 4906,Secondary Info 4906,437851.27,213291.58,224559.69,Pending,Check discrepancy
2459793043,2025-03-23,JPY,Primary Info 4907,Secondary Info 4907,123534.85,364152.58,-240617.73,Partially Matched,Approved
8624531200,2025-03-11,CAD,Primary Info 4908,Secondary Info 4908,143097.94,281121.38,-138023.44,Pending,Needs review
1593537306,2024-05-21,USD,Primary Info 4909,Secondary Info 4909,383618.27,156667.63,226950.64,Pending,Check discrepancy
1268664487,2024-09-23,CAD,Primary Info 4910,Secondary Info 4910,346339.06,282142.66,64196.4,Unmatched,Approved
2992565076,2024-07-15,GBP,Primary Info 4911,Secondary Info 4911,38632.74,338944.28,-300311.54,Partially Matched,Approved
3428253638,2024-09-05,JPY,Primary Info 4912,Secondary Info 4912,76446.29,147376.49,-70930.2,Unmatched,Check discrepancy
6974610220,2024-10-15,CAD,Primary Info 4913,Secondary Info 4913,288962.53,152248.61,136713.92,Unmatched,Pending investigation
2430123864,2024-06-06,INR,Primary Info 4914,Secondary Info 4914,212013.24,339329.68,-127316.44,Pending,Check discrepancy
9221796015,2024-11-14,CAD,Primary Info 4915,Secondary Info 4915,352108.27,403817.51,-51709.24,Unmatched,Needs review
8130394529,2025-01-05,JPY,Primary Info 4916,Secondary Info 4916,76613.47,152699.63,-76086.16,Matched,Approved
2458339296,2025-01-16,USD,Primary Info 4917,Secondary Info 4917,75002.74,108411.12,-33408.38,Unmatched,
8710625683,2024-09-22,AUD,Primary Info 4918,Secondary Info 4918,278430.72,499834.63,-221403.91,Pending,
6389079584,2025-03-04,AUD,Primary Info 4919,Secondary Info 4919,137662.74,487738.58,-350075.84,Matched,Check discrepancy
1213369948,2024-11-28,AUD,Primary Info 4920,Secondary Info 4920,300273.09,492363.59,-192090.5,Matched,
1526427358,2024-10-20,GBP,Primary Info 4921,Secondary Info 4921,233764.79,412594.42,-178829.63,Pending,Pending investigation
2224763098,2024-08-03,INR,Primary Info 4922,Secondary Info 4922,328218.46,96648.89,231569.57,Pending,Pending investigation
1943240130,2024-04-14,GBP,Primary Info 4923,Secondary Info 4923,405129.14,471183.77,-66054.63,Partially Matched,Pending investigation
2725281839,2024-11-27,INR,Primary Info 4924,Secondary Info 4924,231530.39,490753.26,-259222.87,Matched,Approved
4605676350,2024-06-10,AUD,Primary Info 4925,Secondary Info 4925,469273.45,150259.52,319013.93,Matched,
2957488901,2025-02-04,EUR,Primary Info 4926,Secondary Info 4926,30073.5,58215.79,-28142.29,Matched,Needs review
2884750592,2024-04-25,GBP,Primary Info 4927,Secondary Info 4927,332681.54,93774.97,238906.57,Matched,Needs review
6818593581,2024-08-13,USD,Primary Info 4928,Secondary Info 4928,412445.39,278257.48,134187.91,Unmatched,Needs review
2882764396,2025-03-23,USD,Primary Info 4929,Secondary Info 4929,324812.47,32870.3,291942.17,Matched,Pending investigation
1551290382,2024-06-18,INR,Primary Info 4930,Secondary Info 4930,150213.84,191889.64,-41675.8,Unmatched,
3172920309,2024-10-05,USD,Primary Info 4931,Secondary Info 4931,7748.93,396560.98,-388812.05,Partially Matched,Approved
2925671813,2025-01-07,CAD,Primary Info 4932,Secondary Info 4932,425465.75,42449.72,383016.03,Matched,Needs review
2236377109,2024-04-28,CAD,Primary Info 4933,Secondary Info 4933,477518.17,249873.66,227644.51,Pending,Needs review
1880461428,2024-04-15,GBP,Primary Info 4934,Secondary Info 4934,306854.16,76474.07,230380.09,Pending,Approved
2211631699,2024-09-07,EUR,Primary Info 4935,Secondary Info 4935,370163.97,401793.55,-31629.58,Partially Matched,Needs review
4863397168,2024-10-18,CAD,Primary Info 4936,Secondary Info 4936,73370.91,147279.62,-73908.71,Matched,Check discrepancy
2887443522,2024-10-10,INR,Primary Info 4937,Secondary Info 4937,164731.21,100716.84,64014.37,Pending,
5553534051,2024-06-06,USD,Primary Info 4938,Secondary Info 4938,265533.34,83583.38,181949.96,Pending,Pending investigation
1560900516,2024-07-26,USD,Primary Info 4939,Secondary Info 4939,222700.91,141705.47,80995.44,Pending,Needs review
5793781432,2024-10-24,GBP,Primary Info 4940,Secondary Info 4940,441858.92,93263.35,348595.57,Partially Matched,Needs review
1500878936,2024-12-18,AUD,Primary Info 4941,Secondary Info 4941,457288.24,54683.99,402604.25,Unmatched,Check discrepancy
2374441511,2024-12-18,EUR,Primary Info 4942,Secondary Info 4942,261667.03,61776.99,199890.04,Partially Matched,Pending investigation
7309967295,2024-12-26,JPY,Primary Info 4943,Secondary Info 4943,479728.48,281481,198247.48,Unmatched,Needs review
1131158671,2024-11-03,GBP,Primary Info 4944,Secondary Info 4944,26830.79,302871.6,-276040.81,Pending,
8270375367,2024-07-16,EUR,Primary Info 4945,Secondary Info 4945,290775.83,315315.06,-24539.23,Matched,Approved
9231653454,2025-01-23,USD,Primary Info 4946,Secondary Info 4946,338979.09,239556.15,99422.94,Partially Matched,Needs review
2307009747,2025-03-01,USD,Primary Info 4947,Secondary Info 4947,223211.7,266680.08,-43468.38,Pending,Approved
1558883908,2025-01-04,INR,Primary Info 4948,Secondary Info 4948,492425.18,58257.85,434167.33,Unmatched,
2217964197,2024-08-26,INR,Primary Info 4949,Secondary Info 4949,13090.83,480302.68,-467211.85,Pending,Check discrepancy
2659620816,2024-04-03,INR,Primary Info 4950,Secondary Info 4950,395730.28,59158.03,336572.25,Matched,Check discrepancy
1716959725,2025-02-08,INR,Primary Info 4951,Secondary Info 4951,219178.71,172906.3,46272.41,Matched,
2922035375,2024-05-29,GBP,Primary Info 4952,Secondary Info 4952,368412.74,274675.2,93737.54,Matched,Check discrepancy
1136263044,2024-04-10,AUD,Primary Info 4953,Secondary Info 4953,287573.85,419358.86,-131785.01,Partially Matched,Needs review
1105643878,2025-03-13,JPY,Primary Info 4954,Secondary Info 4954,314909.35,341889.71,-26980.36,Partially Matched,Check discrepancy
1299361284,2025-02-27,JPY,Primary Info 4955,Secondary Info 4955,52951.72,398409.84,-345458.12,Matched,Check discrepancy
3291350849,2024-03-23,JPY,Primary Info 4956,Secondary Info 4956,423733.95,423608.58,125.37,Matched,Needs review
1700125487,2024-11-09,USD,Primary Info 4957,Secondary Info 4957,492539.4,482887.2,9652.2,Unmatched,Check discrepancy
1429361074,2024-11-10,JPY,Primary Info 4958,Secondary Info 4958,205081.94,435160.94,-230079,Partially Matched,Check discrepancy
3235921477,2024-11-14,JPY,Primary Info 4959,Secondary Info 4959,241437.97,241672.76,-234.79,Pending,Needs review
3070909037,2024-07-04,USD,Primary Info 4960,Secondary Info 4960,8165.93,319943.09,-311777.16,Pending,
2659248868,2024-08-19,AUD,Primary Info 4961,Secondary Info 4961,234471.15,377807.43,-143336.28,Pending,Needs review
2154636847,2025-01-07,EUR,Primary Info 4962,Secondary Info 4962,467064.15,118604.71,348459.44,Partially Matched,Needs review
5058357683,2024-06-04,CAD,Primary Info 4963,Secondary Info 4963,57492.44,442529.87,-385037.43,Partially Matched,Needs review
5891752013,2024-07-14,JPY,Primary Info 4964,Secondary Info 4964,40697.24,16741.96,23955.28,Unmatched,Needs review
7945266592,2024-11-10,CAD,Primary Info 4965,Secondary Info 4965,439073.64,217522.19,221551.45,Partially Matched,Check discrepancy
