Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
2959557830,2024-09-20,JPY,Primary Info 2623,Secondary Info 2623,113839.89,208804.76,-94964.87,Matched,Check discrepancy
1416589506,2025-02-02,GBP,Primary Info 2624,Secondary Info 2624,337863.21,463027.64,-125164.43,Pending,Needs review
2249244687,2024-12-08,AUD,Primary Info 2625,Secondary Info 2625,426436.8,51184.59,375252.21,Partially Matched,Check discrepancy
3093404067,2024-11-17,EUR,Primary Info 2626,Secondary Info 2626,10643.15,414018.94,-403375.79,Pending,Needs review
2756471708,2024-05-24,CAD,Primary Info 2627,Secondary Info 2627,432450.33,435615.72,-3165.39,Unmatched,Approved
9678555447,2024-06-29,INR,Primary Info 2628,Secondary Info 2628,476010.33,10275.73,465734.6,Partially Matched,Check discrepancy
4129144781,2024-09-05,AUD,Primary Info 2629,Secondary Info 2629,249919.27,219083.86,30835.41,Matched,Check discrepancy
7323133282,2024-08-13,CAD,Primary Info 2630,Secondary Info 2630,20807.07,343714.33,-322907.26,Unmatched,Pending investigation
1564078157,2024-09-03,USD,Primary Info 2631,Secondary Info 2631,73620.02,272019.21,-198399.19,Matched,Approved
2742894338,2024-10-05,EUR,Primary Info 2632,Secondary Info 2632,419460.35,166609.01,252851.34,Partially Matched,Check discrepancy
1093209114,2024-05-08,INR,Primary Info 2633,Secondary Info 2633,302266.77,306712.44,-4445.67,Matched,Approved
2677833101,2025-01-07,INR,Primary Info 2634,Secondary Info 2634,295304.24,200816.5,94487.74,Pending,Approved
1637055862,2024-04-15,JPY,Primary Info 2635,Secondary Info 2635,342550.96,188536.2,154014.76,Pending,
1512183424,2024-06-06,AUD,Primary Info 2636,Secondary Info 2636,62030.98,446233,-384202.02,Pending,Pending investigation
2738822180,2024-09-02,EUR,Primary Info 2637,Secondary Info 2637,208690.02,276508.23,-67818.21,Unmatched,Pending investigation
7873616317,2024-08-26,CAD,Primary Info 2638,Secondary Info 2638,429408.87,299364.74,130044.13,Unmatched,Pending investigation
3085020363,2024-10-19,EUR,Primary Info 2639,Secondary Info 2639,439032.11,334407.95,104624.16,Partially Matched,Approved
4330109474,2024-11-11,AUD,Primary Info 2640,Secondary Info 2640,37705.66,464794.98,-427089.32,Partially Matched,
1113227878,2024-12-28,JPY,Primary Info 2641,Secondary Info 2641,429606.74,113492.22,316114.52,Matched,Approved
2465362625,2025-02-05,AUD,Primary Info 2642,Secondary Info 2642,210894.81,424719.02,-213824.21,Partially Matched,Check discrepancy
3185602066,2024-12-29,AUD,Primary Info 2643,Secondary Info 2643,290949.45,378026.9,-87077.45,Partially Matched,
7684932010,2024-07-13,USD,Primary Info 2644,Secondary Info 2644,278227.29,482956.32,-204729.03,Matched,Approved
7545449329,2025-03-18,AUD,Primary Info 2645,Secondary Info 2645,407442.37,302551.41,104890.96,Matched,Check discrepancy
1510965604,2024-06-13,CAD,Primary Info 2646,Secondary Info 2646,47442.24,196044.58,-148602.34,Pending,Check discrepancy
3231500916,2025-03-17,JPY,Primary Info 2647,Secondary Info 2647,257791.18,348526.75,-90735.57,Matched,Approved
2439531155,2024-05-05,EUR,Primary Info 2648,Secondary Info 2648,396784.84,61196.22,335588.62,Matched,Needs review
9604120057,2024-12-11,GBP,Primary Info 2649,Secondary Info 2649,327229.4,477046.78,-149817.38,Partially Matched,Needs review
3174581811,2025-02-26,INR,Primary Info 2650,Secondary Info 2650,261233.41,300784.31,-39550.9,Matched,Check discrepancy
1885942409,2024-06-21,USD,Primary Info 2651,Secondary Info 2651,220755.45,132920.97,87834.48,Unmatched,
2228133673,2024-06-17,JPY,Primary Info 2652,Secondary Info 2652,13647.7,246920.75,-233273.05,Partially Matched,Needs review
1105574696,2025-03-17,AUD,Primary Info 2653,Secondary Info 2653,253532.94,263693.95,-10161.01,Pending,
2320811362,2024-11-24,GBP,Primary Info 2654,Secondary Info 2654,384852.78,415965.88,-31113.1,Unmatched,Approved
3244904230,2024-04-22,EUR,Primary Info 2655,Secondary Info 2655,347727.44,317244.07,30483.37,Matched,Needs review
6991141335,2024-08-25,GBP,Primary Info 2656,Secondary Info 2656,179427.73,309011.16,-129583.43,Partially Matched,Needs review
7031349590,2025-03-20,GBP,Primary Info 2657,Secondary Info 2657,66026.62,167577.02,-101550.4,Partially Matched,Check discrepancy
5952690634,2025-03-06,CAD,Primary Info 2658,Secondary Info 2658,89937.06,429543.88,-339606.82,Unmatched,Needs review
1274727293,2025-02-18,JPY,Primary Info 2659,Secondary Info 2659,152899.14,151866.26,1032.88,Partially Matched,Needs review
2428807097,2024-08-02,EUR,Primary Info 2660,Secondary Info 2660,288557.33,201868.91,86688.42,Pending,Needs review
4811623154,2024-05-24,EUR,Primary Info 2661,Secondary Info 2661,51308.66,8358.99,42949.67,Unmatched,Check discrepancy
1184964470,2024-08-16,GBP,Primary Info 2662,Secondary Info 2662,191365.9,192931.83,-1565.93,Matched,Needs review
1096499106,2024-09-23,AUD,Primary Info 2663,Secondary Info 2663,183500.39,450934.5,-267434.11,Pending,Pending investigation
6141329386,2024-05-14,USD,Primary Info 2664,Secondary Info 2664,249405.72,329794.12,-80388.4,Pending,
4412256175,2025-01-20,INR,Primary Info 2665,Secondary Info 2665,312276.8,445580.48,-133303.68,Unmatched,Pending investigation
3072013765,2024-04-22,CAD,Primary Info 2666,Secondary Info 2666,200325.75,485598.42,-285272.67,Unmatched,Approved
2461117590,2024-08-23,AUD,Primary Info 2667,Secondary Info 2667,289099.59,389317.99,-100218.4,Matched,Approved
7938900444,2024-03-30,AUD,Primary Info 2668,Secondary Info 2668,81319.51,25216.91,56102.6,Partially Matched,Check discrepancy
4266248134,2024-08-09,CAD,Primary Info 2669,Secondary Info 2669,338831.47,338301.17,530.3,Unmatched,Approved
2811244476,2025-02-01,USD,Primary Info 2670,Secondary Info 2670,339682.37,49199.46,290482.91,Partially Matched,
1396568809,2024-06-06,CAD,Primary Info 2671,Secondary Info 2671,421816.76,367860.27,53956.49,Partially Matched,
2680893947,2024-09-29,GBP,Primary Info 2672,Secondary Info 2672,418387.98,463683.4,-45295.42,Matched,Needs review
5907184448,2025-01-01,GBP,Primary Info 2673,Secondary Info 2673,172019.52,447730.35,-275710.83,Matched,Check discrepancy
2080108883,2024-12-25,INR,Primary Info 2674,Secondary Info 2674,23920.31,126532.58,-102612.27,Unmatched,Needs review
3152092924,2024-03-24,AUD,Primary Info 2675,Secondary Info 2675,99265.52,431967.68,-332702.16,Pending,Pending investigation
2538330656,2025-03-15,USD,Primary Info 2676,Secondary Info 2676,165850.08,307022.27,-141172.19,Unmatched,Check discrepancy
1329867271,2024-06-08,EUR,Primary Info 2677,Secondary Info 2677,145593.69,285243.84,-139650.15,Unmatched,Pending investigation
5037877865,2025-02-07,GBP,Primary Info 2678,Secondary Info 2678,122344.03,225130.65,-102786.62,Partially Matched,Check discrepancy
2347658072,2024-06-30,GBP,Primary Info 2679,Secondary Info 2679,378462.68,84651.85,293810.83,Partially Matched,Approved
2490525921,2025-01-04,EUR,Primary Info 2680,Secondary Info 2680,62803.21,77074.66,-14271.45,Matched,Pending investigation
1461592231,2024-11-13,USD,Primary Info 2681,Secondary Info 2681,424747.1,7819.39,416927.71,Matched,Approved
2907988156,2024-07-30,JPY,Primary Info 2682,Secondary Info 2682,279971.66,171112.51,108859.15,Partially Matched,Needs review
2045611421,2025-01-28,USD,Primary Info 2683,Secondary Info 2683,302123.61,104765.14,197358.47,Matched,Pending investigation
1656093913,2024-07-07,USD,Primary Info 2684,Secondary Info 2684,434879.36,375756.42,59122.94,Pending,
2421518806,2024-05-03,CAD,Primary Info 2685,Secondary Info 2685,158201.62,381809.86,-223608.24,Pending,Needs review
1407112682,2024-08-04,USD,Primary Info 2686,Secondary Info 2686,30611.63,386234.57,-355622.94,Partially Matched,Pending investigation
2008372250,2024-10-31,AUD,Primary Info 2687,Secondary Info 2687,76054.12,73493.01,2561.11,Partially Matched,Needs review
6681767065,2024-05-19,JPY,Primary Info 2688,Secondary Info 2688,22116.34,412437.91,-390321.57,Pending,
1289487420,2024-11-17,GBP,Primary Info 2689,Secondary Info 2689,278061.35,374672.6,-96611.25,Matched,Approved
8138265043,2024-08-06,EUR,Primary Info 2690,Secondary Info 2690,306457.28,369907.47,-63450.19,Partially Matched,Approved
1696369853,2024-12-07,EUR,Primary Info 2691,Secondary Info 2691,234918.72,479361.07,-244442.35,Matched,Approved
8703349465,2025-02-09,AUD,Primary Info 2692,Secondary Info 2692,120726.01,418909.11,-298183.1,Matched,Pending investigation
3452609637,2024-08-11,CAD,Primary Info 2693,Secondary Info 2693,269519.99,239949.97,29570.02,Unmatched,Check discrepancy
2360749817,2024-12-18,EUR,Primary Info 2694,Secondary Info 2694,158972.06,4128.51,154843.55,Pending,Pending investigation
1391100006,2024-09-03,GBP,Primary Info 2695,Secondary Info 2695,347518.13,409337.85,-61819.72,Partially Matched,
2439105322,2024-10-02,USD,Primary Info 2696,Secondary Info 2696,252792.79,461166.01,-208373.22,Unmatched,Needs review
3250015960,2024-07-15,GBP,Primary Info 2697,Secondary Info 2697,226899.35,335465.83,-108566.48,Partially Matched,Pending investigation
1954915973,2025-02-21,JPY,Primary Info 2698,Secondary Info 2698,353240.03,187263.63,165976.4,Unmatched,Pending investigation
2615143827,2025-03-12,CAD,Primary Info 2699,Secondary Info 2699,229175.49,20848.09,208327.4,Matched,Needs review
6662899939,2025-01-09,EUR,Primary Info 2700,Secondary Info 2700,194994.01,38679.42,156314.59,Pending,Check discrepancy
1047328178,2024-06-12,AUD,Primary Info 2701,Secondary Info 2701,476023.56,473478.5,2545.06,Unmatched,Check discrepancy
9102846452,2024-04-08,INR,Primary Info 2702,Secondary Info 2702,149188.96,356711.87,-207522.91,Pending,Pending investigation
5909716835,2025-02-13,CAD,Primary Info 2703,Secondary Info 2703,174093.27,292070.87,-117977.6,Unmatched,Pending investigation
5276823839,2024-09-14,JPY,Primary Info 2704,Secondary Info 2704,75567.8,96302.74,-20734.94,Partially Matched,Needs review
7100361920,2024-08-29,USD,Primary Info 2705,Secondary Info 2705,266687.28,317996.21,-51308.93,Unmatched,
9053279999,2024-09-17,AUD,Primary Info 2706,Secondary Info 2706,282095.24,231128.02,50967.22,Pending,Check discrepancy
4092276071,2025-01-19,AUD,Primary Info 2707,Secondary Info 2707,52751.58,62849.97,-10098.39,Partially Matched,Approved
3099847820,2024-12-09,INR,Primary Info 2708,Secondary Info 2708,169640.11,398615.19,-228975.08,Matched,
1001456906,2024-06-25,JPY,Primary Info 2709,Secondary Info 2709,367659.68,141588.68,226071,Matched,Pending investigation
2074212313,2024-11-13,EUR,Primary Info 2710,Secondary Info 2710,453073.66,307885.78,145187.88,Pending,Approved
2024104439,2024-07-10,USD,Primary Info 2711,Secondary Info 2711,367123.41,325700.36,41423.05,Unmatched,Needs review
3237109395,2024-07-15,EUR,Primary Info 2712,Secondary Info 2712,111191.82,51213.83,59977.99,Partially Matched,Approved
3990284833,2024-06-14,AUD,Primary Info 2713,Secondary Info 2713,48895.05,477764.89,-428869.84,Unmatched,Pending investigation
8739705923,2025-02-03,INR,Primary Info 2714,Secondary Info 2714,104046.51,230735.61,-126689.1,Pending,Approved
2350435239,2025-01-27,CAD,Primary Info 2715,Secondary Info 2715,332257.28,160653.16,171604.12,Pending,Needs review
1218885798,2024-08-19,AUD,Primary Info 2716,Secondary Info 2716,301104.22,285770.82,15333.4,Unmatched,Approved
3039954118,2024-11-26,EUR,Primary Info 2717,Secondary Info 2717,344644.13,27015.94,317628.19,Partially Matched,Needs review
2480727923,2025-03-17,AUD,Primary Info 2718,Secondary Info 2718,493712.34,269523.52,224188.82,Unmatched,Approved
1732234085,2024-10-05,EUR,Primary Info 2719,Secondary Info 2719,87414.72,153063.19,-65648.47,Unmatched,
2850863400,2024-05-05,AUD,Primary Info 2720,Secondary Info 2720,318596.08,81361.12,237234.96,Matched,Approved
3104392847,2024-07-27,JPY,Primary Info 2721,Secondary Info 2721,235172.42,149024.87,86147.55,Pending,Pending investigation
6708559756,2024-12-19,EUR,Primary Info 2722,Secondary Info 2722,63820.6,319487.49,-255666.89,Unmatched,Check discrepancy
1843520728,2025-03-05,USD,Primary Info 2723,Secondary Info 2723,346654.36,173047.56,173606.8,Matched,
1599624028,2024-06-20,JPY,Primary Info 2724,Secondary Info 2724,313293.8,115866.3,197427.5,Matched,Pending investigation
1281253315,2024-10-07,JPY,Primary Info 2725,Secondary Info 2725,481452.57,335482.41,145970.16,Unmatched,
6251298467,2024-10-18,USD,Primary Info 2726,Secondary Info 2726,85765.7,219341.77,-133576.07,Pending,Check discrepancy
3290578313,2024-06-12,JPY,Primary Info 2727,Secondary Info 2727,152704.9,133871.1,18833.8,Pending,
3009053246,2025-03-15,GBP,Primary Info 2728,Secondary Info 2728,267607.38,324148.2,-56540.82,Matched,Approved
2077406553,2024-07-15,EUR,Primary Info 2729,Secondary Info 2729,469814.1,168612.61,301201.49,Unmatched,Approved
2889777925,2024-05-28,GBP,Primary Info 2730,Secondary Info 2730,1722.66,469827.48,-468104.82,Unmatched,Needs review
2144540997,2024-05-30,CAD,Primary Info 2731,Secondary Info 2731,306984.81,40694.36,266290.45,Unmatched,Needs review
1031029413,2024-06-28,EUR,Primary Info 2732,Secondary Info 2732,49912,117125.29,-67213.29,Matched,Needs review
2622262513,2025-01-29,EUR,Primary Info 2733,Secondary Info 2733,372213.04,40453.81,331759.23,Partially Matched,Check discrepancy
2866557814,2024-11-01,JPY,Primary Info 2734,Secondary Info 2734,345369.1,122623.11,222745.99,Unmatched,Check discrepancy
3327074649,2024-08-18,INR,Primary Info 2735,Secondary Info 2735,48756.94,177976.13,-129219.19,Matched,Check discrepancy
1315251910,2024-11-09,CAD,Primary Info 2736,Secondary Info 2736,452912.4,245724.1,207188.3,Pending,Check discrepancy
3159947996,2025-03-16,EUR,Primary Info 2737,Secondary Info 2737,92565.22,18107.77,74457.45,Matched,Check discrepancy
2067240734,2024-09-24,CAD,Primary Info 2738,Secondary Info 2738,51148.53,268401.26,-217252.73,Partially Matched,
5225323505,2024-04-30,CAD,Primary Info 2739,Secondary Info 2739,6897.67,140504.84,-133607.17,Unmatched,Needs review
2127266299,2024-09-24,GBP,Primary Info 2740,Secondary Info 2740,439883.17,213314.78,226568.39,Matched,Pending investigation
7112305972,2024-11-11,AUD,Primary Info 2741,Secondary Info 2741,74548.79,393163.79,-318615,Pending,Needs review
2615357974,2024-10-25,INR,Primary Info 2742,Secondary Info 2742,307874.77,70303.04,237571.73,Partially Matched,
3141292770,2024-08-05,JPY,Primary Info 2743,Secondary Info 2743,195379.7,475412.54,-280032.84,Unmatched,Check discrepancy
1583551919,2024-12-26,USD,Primary Info 2744,Secondary Info 2744,210539.38,10518.56,200020.82,Unmatched,Pending investigation
1328207614,2024-09-25,USD,Primary Info 2745,Secondary Info 2745,448609.85,255288.75,193321.1,Matched,
1993055121,2024-11-15,INR,Primary Info 2746,Secondary Info 2746,400335.54,89226.78,311108.76,Partially Matched,
3205904595,2025-03-18,INR,Primary Info 2747,Secondary Info 2747,271340.35,470944.16,-199603.81,Unmatched,
9631902329,2024-06-28,GBP,Primary Info 2748,Secondary Info 2748,214323.69,353751.02,-139427.33,Unmatched,Check discrepancy
1928810926,2024-04-10,AUD,Primary Info 2749,Secondary Info 2749,384522,146501.33,238020.67,Partially Matched,Needs review
2916417307,2025-01-04,JPY,Primary Info 2750,Secondary Info 2750,113750.83,407858.21,-294107.38,Pending,
2264768853,2024-11-21,JPY,Primary Info 2751,Secondary Info 2751,23813.76,192181.6,-168367.84,Pending,Approved
2284845968,2024-05-20,AUD,Primary Info 2752,Secondary Info 2752,58108.83,272816.84,-214708.01,Matched,Check discrepancy
1129275654,2024-08-20,GBP,Primary Info 2753,Secondary Info 2753,313311.05,166644.44,146666.61,Unmatched,Pending investigation
1421173296,2024-05-23,GBP,Primary Info 2754,Secondary Info 2754,315018.41,21369.4,293649.01,Partially Matched,
1734926651,2024-06-20,GBP,Primary Info 2755,Secondary Info 2755,211330.83,43034.97,168295.86,Unmatched,Pending investigation
2979518442,2024-10-31,AUD,Primary Info 2756,Secondary Info 2756,169436.77,250055.44,-80618.67,Matched,Needs review
2486291215,2024-11-20,INR,Primary Info 2757,Secondary Info 2757,115670.76,206825.59,-91154.83,Pending,Check discrepancy
2976841303,2025-03-23,JPY,Primary Info 2758,Secondary Info 2758,341445.46,138189.99,203255.47,Matched,Pending investigation
2785109073,2024-05-24,INR,Primary Info 2759,Secondary Info 2759,63563.59,152254.42,-88690.83,Matched,Needs review
2285808705,2024-11-24,CAD,Primary Info 2760,Secondary Info 2760,192529.02,215051.69,-22522.67,Unmatched,Needs review
2595804497,2024-11-22,JPY,Primary Info 2761,Secondary Info 2761,409511.29,375331.98,34179.31,Matched,Needs review
3181061788,2025-01-02,INR,Primary Info 2762,Secondary Info 2762,136136.24,45001.02,91135.22,Partially Matched,Check discrepancy
2901511567,2025-02-06,USD,Primary Info 2763,Secondary Info 2763,311296.84,460852.21,-149555.37,Pending,Approved
3006033076,2024-10-21,INR,Primary Info 2764,Secondary Info 2764,11279.36,86946.34,-75666.98,Pending,
2769482290,2024-04-13,CAD,Primary Info 2765,Secondary Info 2765,456365.54,251082.03,205283.51,Pending,Pending investigation
1270032390,2024-10-02,AUD,Primary Info 2766,Secondary Info 2766,206822.33,59204.19,147618.14,Pending,Needs review
2822108836,2024-07-06,GBP,Primary Info 2767,Secondary Info 2767,38530.33,74066.36,-35536.03,Partially Matched,Needs review
3184874443,2024-07-18,GBP,Primary Info 2768,Secondary Info 2768,25271.81,14661.61,10610.2,Partially Matched,
5609994720,2024-06-13,GBP,Primary Info 2769,Secondary Info 2769,25027.05,142609.84,-117582.79,Pending,Pending investigation
3140104061,2024-06-01,JPY,Primary Info 2770,Secondary Info 2770,45518.78,243125.63,-197606.85,Pending,Pending investigation
3142235851,2025-01-11,JPY,Primary Info 2771,Secondary Info 2771,423034.93,466528.81,-43493.88,Matched,Approved
1525518757,2024-10-16,CAD,Primary Info 2772,Secondary Info 2772,230218.51,385300.97,-155082.46,Matched,Check discrepancy
2078361259,2025-01-19,AUD,Primary Info 2773,Secondary Info 2773,24453.6,238891.75,-214438.15,Partially Matched,Approved
1014571408,2024-05-16,EUR,Primary Info 2774,Secondary Info 2774,446416.34,193429.75,252986.59,Pending,Pending investigation
8191204266,2024-07-05,USD,Primary Info 2775,Secondary Info 2775,222848.59,493165.88,-270317.29,Partially Matched,Pending investigation
2651085018,2024-07-02,INR,Primary Info 2776,Secondary Info 2776,64273.06,104781.02,-40507.96,Unmatched,Needs review
3019593597,2024-10-28,CAD,Primary Info 2777,Secondary Info 2777,302454.68,104152.16,198302.52,Matched,Approved
2255528757,2024-11-30,USD,Primary Info 2778,Secondary Info 2778,398862.76,200525.12,198337.64,Pending,Check discrepancy
1853874237,2025-02-08,USD,Primary Info 2779,Secondary Info 2779,151494.36,149135.43,2358.93,Unmatched,Needs review
2484661235,2024-12-29,EUR,Primary Info 2780,Secondary Info 2780,245401.87,385906.12,-140504.25,Partially Matched,Pending investigation
2909611104,2024-06-04,GBP,Primary Info 2781,Secondary Info 2781,378685.52,288441.3,90244.22,Unmatched,Approved
2477559040,2024-11-30,GBP,Primary Info 2782,Secondary Info 2782,183900.23,297382.43,-113482.2,Unmatched,Pending investigation
2624724576,2024-09-03,CAD,Primary Info 2783,Secondary Info 2783,204836.37,363518.39,-158682.02,Matched,Needs review
3919837445,2025-02-24,JPY,Primary Info 2784,Secondary Info 2784,200973.44,206313.4,-5339.96,Partially Matched,Pending investigation
1161441753,2024-11-27,JPY,Primary Info 2785,Secondary Info 2785,35872.48,125858.34,-89985.86,Matched,Needs review
2858629700,2025-01-07,AUD,Primary Info 2786,Secondary Info 2786,400663.42,317402.03,83261.39,Partially Matched,Pending investigation
2155727244,2024-06-21,EUR,Primary Info 2787,Secondary Info 2787,60086.17,116612.93,-56526.76,Partially Matched,Needs review
1296139483,2025-02-22,AUD,Primary Info 2788,Secondary Info 2788,164240.51,467775.72,-303535.21,Matched,Approved
2754631189,2024-09-18,INR,Primary Info 2789,Secondary Info 2789,300697.65,306654.32,-5956.67,Matched,Check discrepancy
1464764621,2024-09-16,EUR,Primary Info 2790,Secondary Info 2790,156879.14,293912.25,-137033.11,Partially Matched,Pending investigation
9535665569,2024-04-21,AUD,Primary Info 2791,Secondary Info 2791,441574.31,479016.12,-37441.81,Matched,Approved
3097072742,2024-11-17,CAD,Primary Info 2792,Secondary Info 2792,55260.68,245257.5,-189996.82,Pending,Check discrepancy
1549422351,2024-10-05,INR,Primary Info 2793,Secondary Info 2793,89051.91,464581.56,-375529.65,Matched,
3213159138,2024-04-13,EUR,Primary Info 2794,Secondary Info 2794,80950.07,9465.52,71484.55,Partially Matched,Check discrepancy
1974947420,2024-04-03,AUD,Primary Info 2795,Secondary Info 2795,467040.92,277255.28,189785.64,Pending,Needs review
1635285892,2024-09-15,GBP,Primary Info 2796,Secondary Info 2796,280008.03,227011.33,52996.7,Partially Matched,Pending investigation
5318546813,2024-09-02,GBP,Primary Info 2797,Secondary Info 2797,413702.24,93576.44,320125.8,Pending,Check discrepancy
2300345901,2024-08-22,AUD,Primary Info 2798,Secondary Info 2798,389514.92,220198.95,169315.97,Matched,Approved
2704186112,2024-07-07,AUD,Primary Info 2799,Secondary Info 2799,49927.5,74807.15,-24879.65,Matched,Pending investigation
2891466084,2025-03-17,JPY,Primary Info 2800,Secondary Info 2800,217402.07,305309.85,-87907.78,Unmatched,Needs review
1422246517,2024-09-04,EUR,Primary Info 2801,Secondary Info 2801,94962.2,478326.32,-383364.12,Pending,
4948671153,2024-07-08,EUR,Primary Info 2802,Secondary Info 2802,457131.7,224302.66,232829.04,Unmatched,Pending investigation
1635653198,2024-06-26,GBP,Primary Info 2803,Secondary Info 2803,291702.82,327021.78,-35318.96,Matched,Approved
1675965459,2024-06-03,CAD,Primary Info 2804,Secondary Info 2804,396036.98,185867.22,210169.76,Unmatched,Approved
1853338716,2024-05-01,JPY,Primary Info 2805,Secondary Info 2805,456405.05,236066.99,220338.06,Pending,Approved
2561448900,2024-09-17,GBP,Primary Info 2806,Secondary Info 2806,397571.4,195499.62,202071.78,Unmatched,
3013562963,2025-02-27,AUD,Primary Info 2807,Secondary Info 2807,278061.92,331296.92,-53235,Pending,
4701455542,2024-03-23,INR,Primary Info 2808,Secondary Info 2808,55821.22,480345.72,-424524.5,Partially Matched,Pending investigation
2037374189,2024-09-09,INR,Primary Info 2809,Secondary Info 2809,396343.54,103746.24,292597.3,Partially Matched,
2273336690,2024-09-23,EUR,Primary Info 2810,Secondary Info 2810,288428.78,28726.15,259702.63,Pending,Approved
2147393736,2024-07-20,JPY,Primary Info 2811,Secondary Info 2811,296414.18,18524.48,277889.7,Unmatched,Check discrepancy
8217254183,2024-08-29,GBP,Primary Info 2812,Secondary Info 2812,7149.65,489856.51,-482706.86,Partially Matched,Check discrepancy
2802757891,2024-05-04,EUR,Primary Info 2813,Secondary Info 2813,303751.68,117665.15,186086.53,Partially Matched,Needs review
1300613256,2025-02-05,EUR,Primary Info 2814,Secondary Info 2814,210594.91,108219.99,102374.92,Partially Matched,
1515733881,2024-04-03,AUD,Primary Info 2815,Secondary Info 2815,431974.51,350964.48,81010.03,Partially Matched,Needs review
2456530870,2024-07-01,USD,Primary Info 2816,Secondary Info 2816,408799.64,203930.4,204869.24,Pending,Pending investigation
1190557049,2024-09-18,INR,Primary Info 2817,Secondary Info 2817,252883.16,449200.23,-196317.07,Pending,Pending investigation
2800564592,2025-03-07,AUD,Primary Info 2818,Secondary Info 2818,382960.84,129473.93,253486.91,Unmatched,Approved
1791618240,2024-07-28,GBP,Primary Info 2819,Secondary Info 2819,23642.01,477472.2,-453830.19,Partially Matched,Approved
2329548908,2025-01-19,AUD,Primary Info 2820,Secondary Info 2820,477221.95,468780.31,8441.64,Pending,Approved
2174050591,2025-01-05,USD,Primary Info 2821,Secondary Info 2821,256790.56,316279.88,-59489.32,Partially Matched,
2080620694,2024-11-11,USD,Primary Info 2822,Secondary Info 2822,38096.45,319290.98,-281194.53,Pending,Needs review
3656759884,2024-09-23,GBP,Primary Info 2823,Secondary Info 2823,26064.12,160047.7,-133983.58,Pending,Check discrepancy
1369919439,2025-02-18,EUR,Primary Info 2824,Secondary Info 2824,152929.07,212042.95,-59113.88,Pending,Approved
2286876215,2024-12-22,USD,Primary Info 2825,Secondary Info 2825,256841.7,240186.3,16655.4,Matched,
2035257637,2024-07-30,AUD,Primary Info 2826,Secondary Info 2826,332180.31,443742.91,-111562.6,Pending,
1152554144,2024-09-28,USD,Primary Info 2827,Secondary Info 2827,203486.91,295016.75,-91529.84,Pending,Needs review
2608005449,2024-09-16,INR,Primary Info 2828,Secondary Info 2828,359532.46,477920.22,-118387.76,Matched,
2517103915,2024-07-23,USD,Primary Info 2829,Secondary Info 2829,333493.91,454460.52,-120966.61,Partially Matched,Approved
3207097706,2024-08-05,GBP,Primary Info 2830,Secondary Info 2830,396817.84,101955.12,294862.72,Partially Matched,
1823832707,2024-05-08,AUD,Primary Info 2831,Secondary Info 2831,389728.54,117231.53,272497.01,Matched,Pending investigation
2367010059,2024-12-23,AUD,Primary Info 2832,Secondary Info 2832,321451.96,147342.6,174109.36,Unmatched,
3118191015,2024-08-03,INR,Primary Info 2833,Secondary Info 2833,277058.58,496449.49,-219390.91,Unmatched,Needs review
2696603821,2024-11-04,AUD,Primary Info 2834,Secondary Info 2834,413030.81,259879.62,153151.19,Unmatched,
1168095399,2024-10-22,AUD,Primary Info 2835,Secondary Info 2835,174285.49,52593.65,121691.84,Unmatched,Approved
6615517063,2024-10-31,USD,Primary Info 2836,Secondary Info 2836,496574.11,424693.35,71880.76,Unmatched,Needs review
1396478263,2024-06-07,EUR,Primary Info 2837,Secondary Info 2837,368466.37,102133.94,266332.43,Matched,Approved
2087055152,2025-02-19,INR,Primary Info 2838,Secondary Info 2838,119091.64,66896.53,52195.11,Partially Matched,
2101464191,2025-03-23,INR,Primary Info 2839,Secondary Info 2839,41619.47,122959.34,-81339.87,Unmatched,Approved
1487685062,2024-10-10,CAD,Primary Info 2840,Secondary Info 2840,478346.39,149388.86,328957.53,Unmatched,Pending investigation
1514391375,2024-06-05,EUR,Primary Info 2841,Secondary Info 2841,213442.92,148333.54,65109.38,Pending,Pending investigation
2368381727,2025-02-17,USD,Primary Info 2842,Secondary Info 2842,266661.32,52940.74,213720.58,Unmatched,Pending investigation
7896150999,2024-07-26,INR,Primary Info 2843,Secondary Info 2843,471750.07,411360.45,60389.62,Matched,Check discrepancy
1084223178,2024-07-27,AUD,Primary Info 2844,Secondary Info 2844,452770.55,296814.22,155956.33,Pending,Pending investigation
1195754632,2025-01-13,CAD,Primary Info 2845,Secondary Info 2845,306777.31,233911.08,72866.23,Matched,Check discrepancy
2202079431,2024-04-07,JPY,Primary Info 2846,Secondary Info 2846,113939.54,414249.28,-300309.74,Unmatched,
3279778387,2024-05-07,EUR,Primary Info 2847,Secondary Info 2847,272667.59,96194.39,176473.2,Pending,Approved
1641559980,2025-03-16,JPY,Primary Info 2848,Secondary Info 2848,344394.96,278050.05,66344.91,Pending,Approved
2188296264,2025-02-16,USD,Primary Info 2849,Secondary Info 2849,37138.04,102891.47,-65753.43,Matched,Approved
6809736825,2024-04-06,USD,Primary Info 2850,Secondary Info 2850,254047.93,75761.74,178286.19,Pending,Check discrepancy
1540116778,2024-11-17,USD,Primary Info 2851,Secondary Info 2851,247204.23,290026.46,-42822.23,Matched,Pending investigation
1503537530,2024-12-03,EUR,Primary Info 2852,Secondary Info 2852,486762.98,290112.32,196650.66,Pending,Check discrepancy
