Transaction ID,ISIN,CUSIP,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
2323774,WS0793256860,X16WX5NDS,2143667287,13-02-2025,AUD,Primary Info 2114,Secondary Info 2114,160066.52,190606.02,-30539.5,Matched,
2775146,HV5036412183,FM6QJHUEI,1468130735,12-02-2025,GBP,Primary Info 2115,Secondary Info 2115,413360.76,24425.83,388934.93,Unmatched,
8578337,VI2906363986,26C5LFBMZ,2203604960,24-10-2024,GBP,Primary Info 2116,Secondary Info 2116,385416.93,367793.33,17623.6,Pending,Needs review
3003143,XN0748474398,1COUX11DA,1313857833,23-09-2024,EUR,Primary Info 2117,Secondary Info 2117,154455.21,134040.3,20414.91,Unmatched,Approved
2158754,OY2507248744,GAI08F29X,8844413431,21-04-2024,CAD,Primary Info 2118,Secondary Info 2118,182413.38,402060.78,-219647.4,Matched,Check discrepancy
1207355,TL1239093711,RIDWPBBGZ,2889914332,18-02-2025,JPY,Primary Info 2119,Secondary Info 2119,319537.96,4645.03,314892.93,Matched,Pending investigation
1398900,FS7833337630,RJ6DK675K,1571096494,24-01-2025,GBP,Primary Info 2120,Secondary Info 2120,214664.46,339584.82,-124920.36,Matched,Check discrepancy
2737935,RD3707692070,OLGQQ63F1,1769662600,11-09-2024,INR,Primary Info 2121,Secondary Info 2121,377646.19,413740.44,-36094.25,Unmatched,Needs review
9965760,PP6675256056,1YZNO5ZWW,1614572264,10-11-2024,CAD,Primary Info 2122,Secondary Info 2122,64065.82,485110.22,-421044.4,Unmatched,
2551900,TV3168555722,M44KH26M7,4909355691,05-12-2024,GBP,Primary Info 2123,Secondary Info 2123,235936.96,215924.2,20012.76,Matched,Pending investigation
3040550,MC6212644892,8823ZXB21,5377911171,08-03-2025,INR,Primary Info 2124,Secondary Info 2124,186017.32,356408.62,-170391.3,Matched,Pending investigation
3612779,UA6761616166,ORHA4ZUVO,1304863733,15-09-2024,GBP,Primary Info 2125,Secondary Info 2125,377300.21,138851.91,238448.3,Unmatched,Check discrepancy
3089898,LK1820133957,WS3Y47M8J,1022934800,20-01-2025,GBP,Primary Info 2126,Secondary Info 2126,31771.65,72947.07,-41175.42,Matched,Check discrepancy
1703537,TT6711710749,A13ZFH0B4,2505037768,30-12-2024,AUD,Primary Info 2127,Secondary Info 2127,42835.37,351852.4,-309017.03,Pending,
1175619,VC6565390277,6MES13C2L,3506285188,30-08-2024,EUR,Primary Info 2128,Secondary Info 2128,325517.81,343851.75,-18333.94,Pending,Check discrepancy
3388817,RH1050603378,EOXW5N62E,1673047731,12-06-2024,EUR,Primary Info 2129,Secondary Info 2129,210706.99,415224.49,-204517.5,Pending,Needs review
5221593,YU0233850912,TPL0J97K5,1013356750,10-09-2024,EUR,Primary Info 2130,Secondary Info 2130,39757.66,222924.13,-183166.47,Pending,Approved
1757064,XD4643926433,M22E0QE5T,1316817886,01-04-2024,EUR,Primary Info 2131,Secondary Info 2131,112946.75,174837.33,-61890.58,Matched,Approved
2552216,IH6129319426,WR9BMIBBH,3018946662,18-07-2024,AUD,Primary Info 2132,Secondary Info 2132,208675.71,198624.39,10051.32,Partially Matched,Approved
2586772,XT0896860762,42F2S65HN,2889914332,12-09-2024,AUD,Primary Info 2133,Secondary Info 2133,259751.21,327637.82,-67886.61,Matched,Pending investigation
2584449,OA1211601095,0QJJPGW5R,1575794415,17-10-2024,USD,Primary Info 2134,Secondary Info 2134,256702.96,225055.29,31647.67,Matched,Needs review
8059084,EL5223455098,H8U5BJKOE,7286664188,18-06-2024,JPY,Primary Info 2135,Secondary Info 2135,399702.5,87848.17,311854.33,Partially Matched,Needs review
3237530,JZ9589237658,EES55JF9V,4916028157,27-11-2024,USD,Primary Info 2136,Secondary Info 2136,200158.54,217743.61,-17585.07,Unmatched,Needs review
3101626,OV4007069031,QK266U668,1576772140,31-03-2024,USD,Primary Info 2137,Secondary Info 2137,251768.6,355182.98,-103414.38,Pending,Pending investigation
2154926,GP6328545648,WGVMIW9K1,1501360482,24-02-2025,EUR,Primary Info 2138,Secondary Info 2138,181801.39,212217.06,-30415.67,Partially Matched,Pending investigation
8060343,EG0815763547,WDWIPIUU2,3604861881,29-01-2025,JPY,Primary Info 2139,Secondary Info 2139,169734.49,15767.73,153966.76,Unmatched,Needs review
2048454,WT4471512063,DELRSVA5W,3240819481,05-03-2025,INR,Primary Info 2140,Secondary Info 2140,424440.43,309591.89,114848.54,Unmatched,Pending investigation
1760615,EK4439163973,PM196K1X1,1050308941,11-10-2024,CAD,Primary Info 2141,Secondary Info 2141,172906.87,355938.68,-183031.81,Pending,
6843557,PS0782835384,ASBO4W6FJ,1769662600,12-01-2025,AUD,Primary Info 2142,Secondary Info 2142,187043.88,218100.41,-31056.53,Partially Matched,Pending investigation
4428746,ZH0086210061,AX00QNEZI,1844439582,11-09-2024,JPY,Primary Info 2143,Secondary Info 2143,321286.43,482484.01,-161197.58,Unmatched,Check discrepancy
1815638,DI0683600501,2EZYZG2GO,7665709116,09-01-2025,EUR,Primary Info 2144,Secondary Info 2144,147278.66,17770.66,129508,Pending,Check discrepancy
2947672,CM4808540982,BG3KRBAVO,6915522019,09-08-2024,GBP,Primary Info 2145,Secondary Info 2145,497843.92,309208.89,188635.03,Matched,
1948778,FA9000398525,KAQ1AM6DO,7763887877,21-11-2024,CAD,Primary Info 2146,Secondary Info 2146,410057.12,372165.9,37891.22,Pending,Pending investigation
1710247,CX1946340945,J821S7QQY,2174256129,20-10-2024,CAD,Primary Info 2147,Secondary Info 2147,294275.73,499705.97,-205430.24,Matched,Pending investigation
1054190,MQ9226369410,5WOURHSUM,1990200315,01-08-2024,USD,Primary Info 2148,Secondary Info 2148,297104.29,240016.72,57087.57,Matched,Pending investigation
4620643,XT9429367478,0HTZQG6DM,2367010721,26-04-2024,USD,Primary Info 2149,Secondary Info 2149,132611.46,41071.29,91540.17,Matched,Needs review
1062433,TD2164233771,DVG23LHVW,2148720754,05-07-2024,CAD,Primary Info 2150,Secondary Info 2150,263783.2,417999.7,-154216.5,Matched,Needs review
9493074,FD4255441222,WJMFA7PWW,9597164107,24-03-2024,CAD,Primary Info 2151,Secondary Info 2151,31631.77,134921.36,-103289.59,Pending,Check discrepancy
1940622,LO9239796813,Z3IBNK00B,8710290681,22-02-2025,EUR,Primary Info 2152,Secondary Info 2152,169686.24,54192.49,115493.75,Partially Matched,Pending investigation
1139190,ZY4493630093,GLLWC0LYZ,1729597925,01-02-2025,EUR,Primary Info 2153,Secondary Info 2153,311859.47,371521.13,-59661.66,Pending,Pending investigation
1609343,PJ9365979419,I6P1ROAM5,7521336743,13-07-2024,EUR,Primary Info 2154,Secondary Info 2154,307857.79,466962.56,-159104.77,Pending,Pending investigation
1793864,SE5371093675,1T37JAGOG,3129726799,17-12-2024,CAD,Primary Info 2155,Secondary Info 2155,295438.78,139736.67,155702.11,Partially Matched,
4142440,MZ3080608474,SJ76CL2QM,1346913945,21-04-2024,CAD,Primary Info 2156,Secondary Info 2156,277641.41,158508.91,119132.5,Unmatched,Needs review
3291341,CR8585316961,O2S13GZU0,1949680967,17-12-2024,JPY,Primary Info 2157,Secondary Info 2157,387087.82,203625.77,183462.05,Unmatched,Needs review
1922033,AC8485513430,DASF6KYGE,1673412670,07-09-2024,INR,Primary Info 2158,Secondary Info 2158,288078.67,3792.16,284286.51,Partially Matched,Approved
2983489,VQ2358473743,8UIE3WWXD,1785322078,02-05-2024,JPY,Primary Info 2159,Secondary Info 2159,499514.28,498125.99,1388.29,Unmatched,Pending investigation
1548820,AZ7025345922,P7XU7DNPL,2997023152,11-09-2024,USD,Primary Info 2160,Secondary Info 2160,356102.47,419873.25,-63770.78,Unmatched,Check discrepancy
8967556,IL9834078049,C5D5100KP,1646856131,01-02-2025,USD,Primary Info 2161,Secondary Info 2161,314977.88,197562.45,117415.43,Matched,Needs review
1922208,BA6043702539,TZ7IG61IX,3506285188,11-07-2024,EUR,Primary Info 2162,Secondary Info 2162,26062.91,356853.42,-330790.51,Pending,Check discrepancy
3199134,RC9594835437,VDSTMX6UV,3003975413,14-02-2025,GBP,Primary Info 2163,Secondary Info 2163,311803.56,68304.72,243498.84,Partially Matched,
2702752,WS7292003295,SP3GU42H2,1431423296,07-02-2025,JPY,Primary Info 2164,Secondary Info 2164,354154.91,9505.27,344649.64,Matched,Needs review
2675913,XN4610327486,GQPLE4O01,4013374935,18-03-2025,CAD,Primary Info 2165,Secondary Info 2165,61836.32,61150.82,685.5,Pending,
1230718,GF9583264127,U437K53II,5499464589,05-01-2025,AUD,Primary Info 2166,Secondary Info 2166,403599.53,182510.17,221089.36,Pending,Check discrepancy
3169780,SB2693287756,DJ4T1F9L2,1789090907,11-03-2025,JPY,Primary Info 2167,Secondary Info 2167,188182.07,354865.92,-166683.85,Unmatched,Needs review
1158714,PQ4391476114,8MMMSG87B,5377911171,07-07-2024,USD,Primary Info 2168,Secondary Info 2168,51649.28,212521.4,-160872.12,Unmatched,Pending investigation
2643293,GS7289349543,AJMT5KIJ4,3308160565,10-06-2024,EUR,Primary Info 2169,Secondary Info 2169,47517.85,497242.99,-449725.14,Partially Matched,Check discrepancy
2786032,TX0017731519,8UK407OX5,1470541883,13-05-2024,USD,Primary Info 2170,Secondary Info 2170,7651.85,312973.06,-305321.21,Matched,Check discrepancy
2740413,YF1355090854,SQLMZMLR2,7363819638,07-12-2024,JPY,Primary Info 2171,Secondary Info 2171,229968.6,313901.33,-83932.73,Partially Matched,Check discrepancy
2269605,YB0211066788,G784OINAG,3237421272,03-04-2024,EUR,Primary Info 2172,Secondary Info 2172,130140.43,106899.61,23240.82,Unmatched,Check discrepancy
6362878,IH3798929514,I0JPO1HZB,9533056701,12-07-2024,JPY,Primary Info 2173,Secondary Info 2173,427179.75,230086.35,197093.4,Unmatched,Check discrepancy
2143244,JO8747931306,IQ9UBDF46,1440014775,10-01-2025,INR,Primary Info 2174,Secondary Info 2174,20692.51,254890.01,-234197.5,Unmatched,
1950187,WQ2568019123,DZJTP8QMR,1016178456,19-06-2024,AUD,Primary Info 2175,Secondary Info 2175,93234.9,131038.92,-37804.02,Pending,
1761770,VV0186462061,MHH0NFN98,4929271151,25-11-2024,INR,Primary Info 2176,Secondary Info 2176,417326.5,333052.37,84274.13,Partially Matched,Needs review
3075455,NF4984286239,ZTTOZZLJG,1806170520,15-04-2024,AUD,Primary Info 2177,Secondary Info 2177,98286.54,241413.44,-143126.9,Matched,Needs review
5899655,LL6467369995,LU40Z7ODU,3014538915,06-04-2024,USD,Primary Info 2178,Secondary Info 2178,249871.53,207894.89,41976.64,Unmatched,Approved
1972869,GZ5860554501,KYB1PN1DJ,3014538915,21-10-2024,EUR,Primary Info 2179,Secondary Info 2179,11643.78,495693.83,-484050.05,Partially Matched,Pending investigation
2699903,EV7694322877,GR9RAZKO2,3402652539,20-02-2025,EUR,Primary Info 2180,Secondary Info 2180,267998.98,434514.56,-166515.58,Pending,Approved
2985164,UT5875584758,E8BBW75RF,3133573032,19-07-2024,JPY,Primary Info 2181,Secondary Info 2181,423381.92,102716.41,320665.51,Unmatched,Pending investigation
7184903,EA7018113833,J6UPTB5Z3,2282386350,05-08-2024,USD,Primary Info 2182,Secondary Info 2182,483968.82,308819.72,175149.1,Pending,Pending investigation
2085599,PL4024480993,P71NC145K,1970969766,24-09-2024,CAD,Primary Info 2183,Secondary Info 2183,264950.22,352863.01,-87912.79,Matched,Pending investigation
3801848,AR8089635483,ARO2JMWQU,3308160565,30-10-2024,CAD,Primary Info 2184,Secondary Info 2184,296352.59,120250.08,176102.51,Unmatched,Check discrepancy
2025916,BG2753421677,LU2MMG117,3276068455,18-07-2024,GBP,Primary Info 2185,Secondary Info 2185,72493.89,331365.33,-258871.44,Unmatched,Check discrepancy
1367322,WU7638545293,CIKYATIC8,1050796818,13-08-2024,CAD,Primary Info 2186,Secondary Info 2186,373178.65,439363.96,-66185.31,Matched,Pending investigation
1425002,FI9282822243,KH06UH7HH,2058374181,14-01-2025,GBP,Primary Info 2187,Secondary Info 2187,217556.63,19700.45,197856.18,Unmatched,Check discrepancy
1950169,NT4206096656,VX5M6TYLR,2757375886,22-10-2024,AUD,Primary Info 2188,Secondary Info 2188,446297.07,138803.7,307493.37,Matched,Approved
1362465,UA8071883430,RR4QZ194L,2117112690,08-03-2025,EUR,Primary Info 2189,Secondary Info 2189,180325.51,174341.14,5984.37,Partially Matched,Needs review
2854765,KN7654767736,4NK5432VD,1237667098,27-02-2025,JPY,Primary Info 2190,Secondary Info 2190,346220.03,237084.92,109135.11,Pending,Check discrepancy
1404266,BH3784862213,NR7BEAXRO,1770190579,11-08-2024,JPY,Primary Info 2191,Secondary Info 2191,343139.87,348330.69,-5190.82,Matched,Pending investigation
5679201,NN9589911646,3W3RZEAHE,1966543916,02-08-2024,AUD,Primary Info 2192,Secondary Info 2192,63742.67,13660.97,50081.7,Unmatched,Approved
2186000,PP4377141250,F5MDE9J2O,3082035176,16-06-2024,INR,Primary Info 2193,Secondary Info 2193,497648.51,461873.8,35774.71,Pending,Pending investigation
2615707,LS4018614467,MYE697HLY,2035668863,15-10-2024,EUR,Primary Info 2194,Secondary Info 2194,126180.85,330252.55,-204071.7,Partially Matched,Check discrepancy
7544827,LJ3489331688,NU4EP4L90,3210852603,24-02-2025,USD,Primary Info 2195,Secondary Info 2195,490232.57,105869.01,384363.56,Partially Matched,Check discrepancy
2572976,IY6168653695,RQH1LAMSN,3139123577,06-10-2024,AUD,Primary Info 2196,Secondary Info 2196,255646.7,94258,161388.7,Partially Matched,Check discrepancy
3229203,LR5617779263,JCSGH5GRG,3342021250,03-11-2024,AUD,Primary Info 2197,Secondary Info 2197,433302.67,103807.42,329495.25,Matched,Needs review
1383592,TG8190752646,LPC61FGDT,1957614814,02-09-2024,AUD,Primary Info 2198,Secondary Info 2198,84520.55,342420.65,-257900.1,Matched,Needs review
4009467,YT2291936852,32XYSFOL5,2047652444,05-04-2024,AUD,Primary Info 2199,Secondary Info 2199,117814.64,387786.32,-269971.68,Partially Matched,
2273638,LH5801315429,P2FCOFZQR,5896311333,17-10-2024,GBP,Primary Info 2200,Secondary Info 2200,89694.43,199965.11,-110270.68,Matched,Needs review
2824768,KU3521578435,1OMV54OB9,2785337746,18-12-2024,INR,Primary Info 2201,Secondary Info 2201,292713.29,167860.8,124852.49,Unmatched,Approved
6679243,IP2594369813,820CYSNIH,7972329590,26-03-2024,JPY,Primary Info 2202,Secondary Info 2202,160466.34,262377.26,-101910.92,Pending,
1943994,NY3529018759,NDWE4YBMQ,3014538915,25-12-2024,USD,Primary Info 2203,Secondary Info 2203,279527.54,230323.8,49203.74,Unmatched,Check discrepancy
7254576,OW4445946441,D937QQK59,2268883474,06-05-2024,EUR,Primary Info 2204,Secondary Info 2204,141551.07,415451.75,-273900.68,Unmatched,Check discrepancy
1365169,GX4236161869,FEYIBVK8G,3139123577,23-11-2024,GBP,Primary Info 2205,Secondary Info 2205,454305.33,65639.54,388665.79,Unmatched,Approved
1908210,TM7399301917,MHEOV0XZV,3604861881,09-06-2024,CAD,Primary Info 2206,Secondary Info 2206,421659.71,496567.9,-74908.19,Matched,Check discrepancy
2591638,IO2114763466,TUILHYCRF,2281748390,28-07-2024,AUD,Primary Info 2207,Secondary Info 2207,448386.12,297553.51,150832.61,Matched,Pending investigation
2950358,RH5609802248,KUN1904XP,2560988259,09-04-2024,INR,Primary Info 2208,Secondary Info 2208,225677.34,354313.31,-128635.97,Pending,
3035156,EV7972776498,PHE8M5INN,7137243924,01-06-2024,CAD,Primary Info 2209,Secondary Info 2209,58228.75,97506.83,-39278.08,Partially Matched,Approved
1034678,ZU8369921840,FCOY2ITJ6,1495828300,22-11-2024,INR,Primary Info 2210,Secondary Info 2210,422012.16,395230.44,26781.72,Pending,Approved
1247560,YT8806494144,CBQ10HBRW,1909354043,30-11-2024,EUR,Primary Info 2211,Secondary Info 2211,57742.12,371361.76,-313619.64,Matched,
7361918,WV2935611446,DVHYEVMPJ,2025574815,31-03-2024,INR,Primary Info 2212,Secondary Info 2212,101577.95,276849.92,-175271.97,Matched,Check discrepancy
3395595,EB2278110604,OZ4LJ39O7,3142463076,10-06-2024,INR,Primary Info 2213,Secondary Info 2213,79564.89,327513.71,-247948.82,Unmatched,
2039553,IT5307961905,1EAN98AR3,2270749416,14-04-2024,INR,Primary Info 2214,Secondary Info 2214,399356.89,4284.65,395072.24,Pending,Approved
3126818,YY9604072424,OD1LVW2C0,3068240632,12-01-2025,JPY,Primary Info 2215,Secondary Info 2215,102769.11,318668.9,-215899.79,Unmatched,Approved
5309688,YJ3173260976,4E502OWNA,1216431195,30-09-2024,CAD,Primary Info 2216,Secondary Info 2216,322926.24,376882.45,-53956.21,Partially Matched,Check discrepancy
2823703,HO1673112040,APBYZ6P5F,3073405616,04-07-2024,EUR,Primary Info 2217,Secondary Info 2217,391285.27,326110.37,65174.9,Partially Matched,Pending investigation
1253827,RI8574906239,N694RD5R9,9597164107,09-06-2024,GBP,Primary Info 2218,Secondary Info 2218,366531.89,115579.14,250952.75,Partially Matched,Needs review
2612738,LQ7837540591,DCF47BGO2,5905885999,28-12-2024,CAD,Primary Info 2219,Secondary Info 2219,177411.24,434670.5,-257259.26,Matched,Pending investigation
3276751,EU1092681129,102EN1GY8,8844413431,11-02-2025,CAD,Primary Info 2220,Secondary Info 2220,482733.14,440824.58,41908.56,Matched,Needs review
1960878,ED9613759363,7SNSE2XCV,1976174975,27-07-2024,INR,Primary Info 2221,Secondary Info 2221,472056,110519.83,361536.17,Partially Matched,Approved
2543715,UY4904114395,4W02BJWPP,3018946662,16-03-2025,JPY,Primary Info 2222,Secondary Info 2222,21960.89,188185.81,-166224.92,Partially Matched,Approved
1058495,UU8345611418,24U07L6Z1,5244716237,14-05-2024,EUR,Primary Info 2223,Secondary Info 2223,352541.74,460690.16,-108148.42,Partially Matched,Needs review
2832083,VF0172324077,4O727IE73,9808316963,14-08-2024,USD,Primary Info 2224,Secondary Info 2224,290975.39,162582.95,128392.44,Partially Matched,Check discrepancy
1790570,SR6669174923,T59Z9E62P,1016178456,21-06-2024,CAD,Primary Info 2225,Secondary Info 2225,294510.87,68773.08,225737.79,Pending,Approved
5488405,UW8483889320,Y7670NQ5R,1606134445,16-01-2025,GBP,Primary Info 2226,Secondary Info 2226,411378.56,179621.65,231756.91,Pending,
1137932,LJ2754893872,KCOUC7IE8,2155015814,04-01-2025,EUR,Primary Info 2227,Secondary Info 2227,435741.91,73915.98,361825.93,Partially Matched,
1291723,NI6440821149,WYWZ5D3TG,2571675434,25-11-2024,INR,Primary Info 2228,Secondary Info 2228,156998.77,387524.05,-230525.28,Matched,Needs review
2551999,HE4511943737,5PPH24T6A,2174256129,20-01-2025,CAD,Primary Info 2229,Secondary Info 2229,215069.49,420326.55,-205257.06,Partially Matched,Check discrepancy
2877018,FP0578423104,FXA9S6FCN,1414587200,15-04-2024,USD,Primary Info 2230,Secondary Info 2230,230029.36,12511.42,217517.94,Matched,Approved
1246545,RB5031756218,LKL56NWYN,2025574815,03-05-2024,USD,Primary Info 2231,Secondary Info 2231,92106.97,323279.3,-231172.33,Unmatched,Pending investigation
1929244,CU0823426898,PP5THAO06,2502613033,07-01-2025,GBP,Primary Info 2232,Secondary Info 2232,115327.8,486135.74,-370807.94,Pending,Pending investigation
1399697,SS3535141869,A22C1P6UB,1768915360,29-07-2024,EUR,Primary Info 2233,Secondary Info 2233,280508.26,121218.91,159289.35,Pending,Check discrepancy
2717018,TL4610984523,TCL8FGNUE,2105066279,11-04-2024,AUD,Primary Info 2234,Secondary Info 2234,199028.04,184779.8,14248.24,Pending,Needs review
2229006,LJ8833511702,3L42QW7Q4,3506285188,08-04-2024,USD,Primary Info 2235,Secondary Info 2235,73698.52,329167.84,-255469.32,Pending,Pending investigation
1988075,PQ0536076790,HEE64N9OP,2172060947,12-12-2024,JPY,Primary Info 2236,Secondary Info 2236,481232.01,464948.98,16283.03,Pending,Check discrepancy
3172067,RG3438752503,IWAHA7ESA,3954044082,09-06-2024,JPY,Primary Info 2237,Secondary Info 2237,225337.18,423043.49,-197706.31,Matched,Approved
2891279,FQ9038574721,33HR0WWR4,1355734737,31-07-2024,USD,Primary Info 2238,Secondary Info 2238,47382.65,429976.88,-382594.23,Partially Matched,Pending investigation
1026538,IE8470233263,7O2KSRL9D,3239505403,25-09-2024,JPY,Primary Info 2239,Secondary Info 2239,240225.96,20533.08,219692.88,Pending,Check discrepancy
3221631,GM6910402947,458FJO5LL,1937616379,19-12-2024,CAD,Primary Info 2240,Secondary Info 2240,496799.37,299504.95,197294.42,Partially Matched,Check discrepancy
2614689,UH9838617388,UM3XIONJN,2017275646,28-01-2025,JPY,Primary Info 2241,Secondary Info 2241,462136.26,411836.34,50299.92,Unmatched,Pending investigation
1001561,QP9750168537,OR2VKYH86,2916513437,25-01-2025,AUD,Primary Info 2242,Secondary Info 2242,28891.44,444800.96,-415909.52,Partially Matched,Needs review
3435159,MN4511655673,7K00H9W7P,2298659020,14-06-2024,JPY,Primary Info 2243,Secondary Info 2243,379082.29,174187.79,204894.5,Unmatched,Approved
2990850,NS4826492996,L3GANTXRG,9943499632,30-03-2024,EUR,Primary Info 2244,Secondary Info 2244,67168.1,34787.51,32380.59,Unmatched,Needs review
4588160,KS8534127977,PF6XBKQM4,2117112690,26-09-2024,EUR,Primary Info 2245,Secondary Info 2245,63393.77,230173.35,-166779.58,Partially Matched,Approved
1728552,PV5859582535,0X67FGSFI,2819618003,28-08-2024,AUD,Primary Info 2246,Secondary Info 2246,394752.31,86111.99,308640.32,Matched,
1094177,ZB5375901426,33NG80O3E,2155015814,01-09-2024,JPY,Primary Info 2247,Secondary Info 2247,261676.59,185305.43,76371.16,Unmatched,Pending investigation
1431179,XA9332631289,82LWBX4KS,1489364850,09-11-2024,EUR,Primary Info 2248,Secondary Info 2248,334619.52,67923.22,266696.3,Matched,
2059451,ET3883283022,IDBDUVYRO,2350480232,25-04-2024,INR,Primary Info 2249,Secondary Info 2249,285313.74,262114.67,23199.07,Unmatched,Approved
3240919,CI3964314393,LK1MS8M6Q,2395304785,27-05-2024,GBP,Primary Info 2250,Secondary Info 2250,481400.72,412311.43,69089.29,Pending,Pending investigation
2494489,SU9656269630,APNSAR85F,3380768560,07-07-2024,CAD,Primary Info 2251,Secondary Info 2251,313546.54,110559.54,202987,Matched,
9897780,JS7522715449,AQAKUEJUM,1896782652,24-08-2024,CAD,Primary Info 2252,Secondary Info 2252,259013.67,29597.54,229416.13,Partially Matched,Needs review
2154700,PA2169272290,ZVWXOYVA6,2298659020,04-08-2024,EUR,Primary Info 2253,Secondary Info 2253,321192.61,404782.92,-83590.31,Pending,
2493668,ZX2124625028,J3E2DYYJW,1602154454,06-02-2025,EUR,Primary Info 2254,Secondary Info 2254,232449.06,126832.11,105616.95,Unmatched,Needs review
1700167,ZK3413607330,LMEB22951,3274543357,03-11-2024,EUR,Primary Info 2255,Secondary Info 2255,325456.03,199329.94,126126.09,Partially Matched,Check discrepancy
3284600,ST2888548799,DX0XUVNYN,3145205426,04-07-2024,JPY,Primary Info 2256,Secondary Info 2256,159119.08,364122.71,-205003.63,Pending,Check discrepancy
2640071,CI3759164527,VX7SIJT79,2580885920,26-07-2024,INR,Primary Info 2257,Secondary Info 2257,91394.59,308046.12,-216651.53,Partially Matched,Pending investigation
2214016,QB0632917240,YOHNGK3LO,2801002293,27-03-2024,JPY,Primary Info 2258,Secondary Info 2258,229959.13,39805.26,190153.87,Unmatched,Needs review
2592257,DG1109388896,E0ORGO2FH,2617411797,26-04-2024,JPY,Primary Info 2259,Secondary Info 2259,153686.17,188872.2,-35186.03,Unmatched,Needs review
1062413,ZZ6131986350,WKNYE7K6A,2757375886,16-05-2024,USD,Primary Info 2260,Secondary Info 2260,181878.07,291126.35,-109248.28,Unmatched,Check discrepancy
1478808,CI7433163396,Q2MR5DR27,4013374935,26-06-2024,CAD,Primary Info 2261,Secondary Info 2261,362080.59,447763.21,-85682.62,Pending,Needs review
3228472,JS0160896025,UQ4INMWZC,3237421272,17-03-2025,EUR,Primary Info 2262,Secondary Info 2262,394456.14,366116.85,28339.29,Partially Matched,Check discrepancy
4171784,HE8040721252,7I0CUOCXL,3133573032,31-05-2024,CAD,Primary Info 2263,Secondary Info 2263,233334.22,298210.54,-64876.32,Matched,Pending investigation
3164076,BX8870790882,NSR69M11Y,2502000243,03-08-2024,EUR,Primary Info 2264,Secondary Info 2264,357310.58,129802.68,227507.9,Matched,Pending investigation
6682079,IB1700694844,XW8W01H9G,2291926505,08-01-2025,INR,Primary Info 2265,Secondary Info 2265,262292.54,314672.57,-52380.03,Matched,Check discrepancy
2299756,HY9125355538,YCRKWKS10,2695019392,16-06-2024,USD,Primary Info 2266,Secondary Info 2266,25285.19,151632.9,-126347.71,Matched,Check discrepancy
2018488,AF2418619070,RJTPJVA52,2157641614,15-07-2024,USD,Primary Info 2267,Secondary Info 2267,386318.67,303113.37,83205.3,Partially Matched,
1598078,FU1682760748,9YTGZGYFA,1507640200,17-06-2024,INR,Primary Info 2268,Secondary Info 2268,292661.5,103469.48,189192.02,Pending,Check discrepancy
1033224,BP8183048034,8KZGHOPAC,1595408024,24-06-2024,INR,Primary Info 2269,Secondary Info 2269,459052.37,456226.63,2825.74,Unmatched,
1652278,RB3564198857,9N1H4P346,3506285188,08-07-2024,CAD,Primary Info 2270,Secondary Info 2270,433959.28,437946.96,-3987.68,Partially Matched,
2078987,CT0164969437,47E99DVA4,7933135637,08-01-2025,CAD,Primary Info 2271,Secondary Info 2271,255767.91,33723.89,222044.02,Matched,Pending investigation
1876420,LB1274908239,313TIJ7ZS,9715561301,31-07-2024,JPY,Primary Info 2272,Secondary Info 2272,449544.88,453544.65,-3999.77,Partially Matched,
3221372,UU4410661918,OE79W14I9,2174256129,17-06-2024,JPY,Primary Info 2273,Secondary Info 2273,446669.13,236047.02,210622.11,Partially Matched,
3369933,BO0590347687,AS2GU1LDG,2283808252,13-03-2025,EUR,Primary Info 2274,Secondary Info 2274,191410.85,491329.73,-299918.88,Partially Matched,Check discrepancy
1748487,VB5800294931,5SG2P6MTL,1440014775,29-08-2024,CAD,Primary Info 2275,Secondary Info 2275,222431.95,185013.2,37418.75,Unmatched,Pending investigation
2873670,HZ9757344315,KQJO8XEC4,3625608293,13-04-2024,CAD,Primary Info 2276,Secondary Info 2276,307162.53,24441.89,282720.64,Partially Matched,Pending investigation
2856913,VS2431389269,LZ6LWDBCQ,1237667098,22-04-2024,CAD,Primary Info 2277,Secondary Info 2277,308598.49,288358.89,20239.6,Partially Matched,Check discrepancy
2099240,FN4387203596,OQLN3U9LB,1535692992,02-10-2024,USD,Primary Info 2278,Secondary Info 2278,292785.34,13300.2,279485.14,Matched,Pending investigation
1419056,TY5769346971,1PQJ401DN,1013356750,15-08-2024,EUR,Primary Info 2279,Secondary Info 2279,297236.8,25772.33,271464.47,Unmatched,Needs review
7458504,HA5755580245,IGSV17YEP,1371436685,17-05-2024,INR,Primary Info 2280,Secondary Info 2280,460933.47,70457.85,390475.62,Unmatched,
2690910,MP4268607902,A5UIVZY35,1355022652,01-08-2024,INR,Primary Info 2281,Secondary Info 2281,118019.85,274605.9,-156586.05,Unmatched,Approved
2472444,VV1210126553,N1TERUGRQ,3354103435,06-08-2024,EUR,Primary Info 2282,Secondary Info 2282,350196.2,479438.92,-129242.72,Partially Matched,Approved
1554555,DP8729514174,817RWO311,2071802753,24-08-2024,EUR,Primary Info 2283,Secondary Info 2283,209635.43,295362.37,-85726.94,Pending,
2621629,UY9735571098,LB62CHE7F,2105066279,25-04-2024,CAD,Primary Info 2284,Secondary Info 2284,3253.48,122185.09,-118931.61,Matched,Needs review
